TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,7.812,567.53,25.25,0.47,593.25,8.282,28,0.000,0.000,2.970,0.000,0.000,95.930,89.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-03-24,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.9,154.42,3.24,0.11,157.77,3.88,9,0.000,0.000,0.790,0.000,0.000,21.860,23.660,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,2818200000,0000,0000,"OXIDO DE ALUMINIO, EXCEPTO EL CORINDON ARTIFICIAL",BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.82,64.3,0,0.3,64.6,0,10,0.000,0.000,0.330,0.000,0.000,8.050,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.7,142.05,2.41,0.11,144.57,1,1,0.000,0.000,0.720,0.000,0.000,20.040,21.690,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,3.409,1431.618,0,19.48,1451.098,1,1,0.000,0.000,7.770,0.000,0.000,196.770,77.710,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-03-10,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,5.25,192.23,10.31,2.03,204.57,1,1,0.000,0.000,1.020,0.000,0.000,25.900,10.230,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-02-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8526910000,0000,0001,"5% SOLO PARA RADIOBOYAS, EQUIPOS DE NAVEGACIÓN PARA BUQUES Y BARCOS PESQUEROS Y PARA EQUIPOS DE RADIO PARA FAENAS DE PESCA, EXCEPTO PARA LOS PAÍSES PERTENENCIENTES A LA UNION EUROPEA.",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,629,75652.2,0,266.71,75918.91,90,90,0.000,0.000,392.640,0.000,0.000,9470.430,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.206,30.03,0.29,0.02,30.34,0.216,1,0.000,0.000,0.150,0.000,0.000,4.200,4.550,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8526910000,0000,0001,"5% SOLO PARA RADIOBOYAS, EQUIPOS DE NAVEGACIÓN PARA BUQUES Y BARCOS PESQUEROS Y PARA EQUIPOS DE RADIO PARA FAENAS DE PESCA, EXCEPTO PARA LOS PAÍSES PERTENENCIENTES A LA UNION EUROPEA.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,26.69,2729.99,79.03,24.03,2833.05,1,1,0.000,0.000,14.170,0.000,0.000,358.660,141.650,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,2.9,186.3,5.1,0.14,191.54,3.42,3,0.000,0.000,0.960,0.000,0.000,26.550,28.730,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-04-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.503,1116.56,1.45,0.48,1118.49,2,2,0.000,0.000,5.600,0.000,0.000,141.860,56.030,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.2,16.09,0.28,0.01,16.38,1,1,0.000,0.000,0.080,0.000,0.000,2.270,2.460,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.4,86.21,2.35,0.07,88.63,1.7,2,0.000,0.000,0.440,0.000,0.000,12.280,13.290,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,50.08,949,571.09,15.2,1535.29,2,2,0.000,0.000,7.680,0.000,0.000,194.370,76.770,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-23,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8526910000,0000,0001,"5% SOLO PARA RADIOBOYAS, EQUIPOS DE NAVEGACIÓN PARA BUQUES Y BARCOS PESQUEROS Y PARA EQUIPOS DE RADIO PARA FAENAS DE PESCA, EXCEPTO PARA LOS PAÍSES PERTENENCIENTES A LA UNION EUROPEA.",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,920.973,121824,0,1247.275,123071.275,108,108,0.000,0.000,629.870,0.000,0.000,15192.550,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-03-29,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,46.5,6683,981.6,76.65,7741.25,1,1,0.000,0.000,38.710,0.000,0.000,980.040,387.060,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-16,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.5,33.67,0.81,0.03,34.51,0.85,1,0.000,0.000,0.170,0.000,0.000,4.780,5.180,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-02-05,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,NL-PAISES BAJOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,6.004,68.94,16.92,0.06,85.92,6.004,4,0.000,0.000,0.430,0.000,0.000,11.910,12.890,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-04-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.7,43.13,1.16,0.03,44.32,0.92,1,0.000,0.000,0.220,0.000,0.000,6.140,6.650,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-19,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.5,87.7,0.96,0.06,88.72,3,3,0.000,0.000,0.440,0.000,0.000,12.300,13.310,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-06,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,17.6,793.01,29.07,0.62,822.7,1,1,0.000,0.000,4.110,0.000,0.000,104.150,41.140,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-23,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536610000,0000,0000,PORTALAMPARAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.099,16.39,0.31,0.01,16.71,11,11,2.510,0.000,0.080,0.000,0.000,2.420,0.840,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-11,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9025119000,0000,0000,LOS DEMAS,IN-INDIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,SET-SET,31.34,129.07,325.5,6.65,461.22,1,1,69.180,0.000,2.310,0.000,0.000,66.690,23.060,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,NL-PAISES BAJOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.614,24.19,2.59,0.02,26.8,0.654,1,0.000,0.000,0.130,0.000,0.000,4.330,4.020,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.5,76.46,0.84,0.06,77.36,0.79,1,0.000,0.000,0.390,0.000,0.000,10.720,11.600,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-30,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,10.2,940.62,17.33,0.72,958.67,1,1,0.000,0.000,4.790,0.000,0.000,141.590,47.930,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-02-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8536610000,0000,0000,PORTALAMPARAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,62.747,856,12.374,1.114,869.488,800,800,130.420,0.000,4.350,0.000,0.000,125.730,43.470,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-02-10,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3918909000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,YD-YARDA,1913.138,32777.691,350.128,331.283,33459.102,3150,3150,0.000,0.000,167.380,0.000,0.000,4838.140,6691.810,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-04-12,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4810920000,0000,0000,MULTICAPAS,CL-CHILE,NO APLICA,NO APLICA,0037-ACDO. COMP. ECO.-ALADI-CHI. #32 DEC. EJ. # 2439 SUP. R.O # 603 ENE-03-95,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,41392,41819.12,0,427.19,42246.31,41392,41392,0.000,0.000,215.730,0.000,0.000,5203.450,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-04-25,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205599100,0000,0000,HERRAMIENTAS ESPECIALES PARA JOYEROS Y RELOJEROS,IN-INDIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,404.073,3409.924,0,35.222,3445.146,513,513,0.000,0.000,17.790,0.000,0.000,429.030,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-20,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.5,70.58,2.1,0.05,72.73,1.62,1,0.000,0.000,0.360,0.000,0.000,11.760,10.910,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8480500000,0000,0000,MOLDES PARA VIDRIO,PT-PORTUGAL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1035,18090,294.9,110.31,18495.21,124,124,2774.310,0.000,92.450,0.000,0.000,2674.420,924.800,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-03-07,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,400.02,16363.34,75.04,85.48,16523.86,74,74,6609.530,0.000,82.610,0.000,0.000,2984.210,1652.390,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-04-27,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,DE LAS DEMAS MATERIAS TEXTILES,VN-VIETNAM,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,22.88,896.72,1.76,10.56,909.04,176,176,227.300,0.000,4.550,0.000,0.000,162.960,90.950,125.910
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-03-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9604000000,0000,0000,"TAMICES, CEDAZOS Y CRIBAS, DE MANO.",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,782.650000000001,3180.6,833.8,49.5,4063.9,55,55,580.370,0.000,19.280,0.000,0.000,605.700,580.370,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-06,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,1236,8704.8,8.5,47.29,8760.59,5760,5760,3552.530,0.000,44.410,0.000,0.000,1995.630,1776.270,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-09,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,102.905,176.76,19.61,1.958,198.328,480,480,89.250,0.000,0.990,0.000,0.000,39.380,39.670,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-24,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,115.11,439.99,5.15,1.31,446.45,2,2,0.000,0.000,2.230,0.000,0.000,56.520,22.320,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,4.534,1396.171,0,2.694,1398.865,1,1,0.000,0.000,7.140,0.000,0.000,210.910,71.400,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-04-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8307100000,0000,0000,DE HIERRO O ACERO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,59.073,645.93,18.827,2.768,667.525,59.837,81,0.000,0.000,3.340,0.000,0.000,88.510,66.750,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8521901000,0000,0000,DEL TIPO DE LAS UTILIZADAS PARA GRABACIÓN EN DISCOS COMPACTOS,MY-MALAYSIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,108.38,5681,0,15.56,5696.56,86,86,2295.220,0.000,28.690,0.000,0.000,1289.350,1147.610,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-20,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,4098.65,69831.75,1128.35,250.48,71210.58,4,4,0.000,0.000,356.050,0.000,0.000,9015.260,3560.540,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,CAJ-CAJA,170.156,490.767,0,0.844,491.611,15,15,207.970,0.000,2.600,0.000,0.000,116.830,103.990,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-02-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3808939900,0000,0002,"RES. 450 COMEXI, LOS DEMAS DE USO AGRICOLA QUE NO SEAN AMITROLE, REQ. AGROCALIDAD",CN-CHINA,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 4 ART. 55 LRTI – Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,L-LITRO,64000,106552,0,140.6,106692.6,70720,64000,0.000,0.000,563.800,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-01-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8307100000,0000,0000,DE HIERRO O ACERO,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,SET-SET,950,6450,0,25,6475,1000,1500,0.000,0.000,32.880,0.000,0.000,871.850,657.500,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-03-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2523.746,564,0.01,1.25,565.26,1200,1200,226.100,0.000,2.830,0.000,0.000,108.870,113.050,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,CAJ-CAJA,3284.61,27067.23,0,1629.59,28696.82,509,509,11943.580,0.000,149.290,0.000,0.000,6709.320,5971.790,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-05-25,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,BE-BELGICA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,18.48,444.61,7,1.98,453.59,33,33,181.440,0.000,2.270,0.000,0.000,87.370,90.730,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-06-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,ID-INDONESIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,38,908.66,7.04,4.799,920.499,6,6,368.200,0.000,4.600,0.000,0.000,193.950,92.050,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-02-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9102190000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,340.4,13813.95,229.38,10.79,14054.12,9500,9500,5621.650,0.000,70.270,0.000,0.000,2875.470,4216.230,0.000
