TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-07-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483200000,0000,0000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.990,1040.470,22.480,10.630,1073.580,7.00000,0.000,0.000,5.370,0.000,0.000,151.050,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-12-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302101000,0000,0000,PARA VEHICULOS AUTOMOVILES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.370,69.900,6.555,0.765,77.220,10.00000,27.030,0.000,0.390,0.000,0.000,16.270,11.580,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-11-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3904309000,0000,0000,LOS DEMAS,PT-PORTUGAL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.500,35.970,2.250,0.382,38.602,2.00000,0.000,0.000,0.190,0.000,0.000,5.430,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-01-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,LAS DEMAS,CH-SUIZA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.030,28.660,0.040,0.290,28.990,1.00000,0.000,0.000,0.140,0.000,0.000,4.540,8.700,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,LAS DEMAS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.250,67.810,33.240,1.010,102.060,12.00000,0.000,0.000,0.510,0.000,0.000,15.980,30.620,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-09-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483409200,0000,0000,"ENGRANAJES Y RUEDAS DE FRICCIÓN, EXCEPTO LAS RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN PRESENTADOS AISLADAMENTE",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.730,106.430,8.595,1.150,116.175,2.00000,0.000,0.000,0.580,0.000,0.000,16.350,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-10-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,LAS DEMAS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.250,173.180,4.870,1.780,179.830,2.00000,0.000,0.000,0.900,0.000,0.000,32.860,53.950,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-06-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.990,39.300,7.480,0.470,47.250,1.00000,18.900,0.000,0.240,0.000,0.000,10.620,9.450,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-01-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517699000,0000,0000,LOS DEMÁS:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.930,934.000,11.890,9.460,955.350,4.00000,143.300,0.000,4.780,0.000,0.000,138.140,47.760,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-11-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421399000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.090,9.690,0.140,0.100,9.930,1.00000,0.000,0.000,0.050,0.000,0.000,1.610,1.490,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-04-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4820100000,0000,0000,"LIBROS REGISTRO, LIBROS DE CONTABILIDAD, TALONARIOS (DE NOTAS, PEDIDOS O RECIBOS), BLOQUES MEMORANDOS, BLOQUES DE PAPEL DE CARTAS, AGENDAS Y ARTICULOS SIMILARES. (EXCEPTO AGENDAS).",DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.450,1.130,6.680,0.080,7.890,100.00000,3.160,0.000,0.040,0.000,0.000,1.620,2.370,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-09-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,6815990000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,1.000,1.370,0.020,2.390,5.00000,0.000,0.000,0.010,0.000,0.000,0.390,0.360,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,CH-SUIZA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.240,1017.430,13.870,10.310,1041.610,64.00000,156.240,0.000,5.210,0.000,0.000,150.620,52.080,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-11-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517699000,0000,0000,LOS DEMÁS:,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.670,200.000,1.250,2.020,203.270,2.00000,30.490,0.000,1.020,0.000,0.000,34.290,10.160,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-07-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517699000,0000,0000,LOS DEMÁS:,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.970,20.100,1.460,0.220,21.780,3.00000,3.270,0.000,0.110,0.000,0.000,3.680,1.090,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-08-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421399000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.100,678.400,19.660,6.980,705.040,3.00000,0.000,0.000,3.520,0.000,0.000,114.000,105.750,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-04-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421399000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.450,210.000,0.680,2.110,212.790,1.00000,0.000,0.000,1.060,0.000,0.000,29.490,31.920,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-04-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.640,596.990,122.820,7.200,727.010,4.00000,109.050,0.000,3.630,0.000,0.000,105.130,36.350,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-12-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517699000,0000,0000,LOS DEMÁS:,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.610,1380.810,15.920,13.970,1410.700,6.00000,211.610,0.000,7.050,0.000,0.000,237.990,70.540,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-12-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,SA-ARABIA SAUDITA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.550,1041.120,105.670,11.470,1158.260,27.00000,173.740,0.000,5.790,0.000,0.000,195.400,57.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421399000,0000,0000,LOS DEMAS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.600,513.500,3.900,5.170,522.570,2.00000,0.000,0.000,2.610,0.000,0.000,72.430,78.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9402909000,0000,0000,LOS DEMAS Y SUS PARTES,NL-PAISES BAJOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.100,162.440,0.150,1.626,164.216,2.00000,24.630,0.000,0.820,0.000,0.000,25.720,24.630,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-10-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.990,295.000,1.480,2.960,299.440,3.00000,44.920,0.000,1.500,0.000,0.000,50.520,14.980,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-10-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,40.840,917.000,62.430,9.800,989.230,113001.00000,148.390,0.000,4.940,0.000,0.000,166.880,49.460,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-01-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7108130000,0000,0000,LAS DEMAS FORMAS SEMILABRADAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.540,675.000,0.810,6.760,682.570,4.00000,34.130,0.000,3.410,0.000,0.000,86.410,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-03-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.660,118.660,6.240,1.250,126.150,2.00000,18.920,0.000,0.630,0.000,0.000,18.240,6.310,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-08-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536909000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.670,130.900,1.000,1.320,133.220,11.00000,19.980,0.000,0.660,0.000,0.000,22.470,6.660,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-03-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9401200000,0000,0000,ASIENTOS DEL TIPO DE LOS UTILIZADOS EN VEHICULOS AUTOMOVILES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.620,281.990,12.930,2.949,297.869,1.00000,0.000,0.000,1.490,0.000,0.000,46.650,89.360,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-04-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8208400000,0000,0000,"PARA MAQUINAS AGRICOLAS, HORTICOLAS O FORESTALES",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.030,142.680,10.540,1.530,154.750,8.00000,0.000,0.000,0.770,0.000,0.000,20.520,15.480,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-12-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,"VE-VENEZUELA, BOLIVARIAN REPUBLIC OF",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.260,5.250,0.380,0.060,5.690,23.00000,1.990,0.000,0.030,0.000,0.000,1.240,1.140,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-05-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8208400000,0000,0000,"PARA MAQUINAS AGRICOLAS, HORTICOLAS O FORESTALES",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.860,282.020,10.290,2.920,295.230,11.00000,0.000,0.000,1.480,0.000,0.000,39.150,29.520,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-05-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8474900000,0000,0000,PARTES,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.300,382.500,1.500,3.840,387.840,1.00000,0.000,0.000,1.940,0.000,0.000,53.760,58.180,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-08-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8516100000,0000,0001,CALENTADORES ELECTRICOS DE AGUA DE CALENTAMIENTO INSTANTANEO O ACUMULACION Y CALENTADORES ELECTRICOS DE INMERSION. Aplica duchas eléctricas y calentadores de agua eléctricos instantáneos sin acumulación de agua. Art. 1 de la resolución 10-2014 COMEX.,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.260,100.000,10.890,1.110,112.000,1.00000,0.000,0.000,0.560,0.000,0.000,20.460,33.600,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-12-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.870,38.760,1.300,0.400,40.460,1.00000,0.000,0.000,0.200,0.000,0.000,5.690,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-08-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,144.700,1640.000,217.050,18.570,1875.620,820.00000,281.350,0.000,9.370,0.000,0.000,316.420,93.780,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3917299900,0000,0000,LOS DEMÁS,AT-AUSTRIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.550,170.490,199.540,3.700,373.730,1.00000,18.690,0.000,1.870,0.000,0.000,54.040,56.060,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.690,515.020,25.030,5.400,545.450,5.00000,0.000,0.000,2.730,0.000,0.000,65.780,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-06-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.780,451.670,2.670,4.540,458.880,1.00000,0.000,0.000,2.290,0.000,0.000,64.560,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-12-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9209990000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.000,1698.100,9.000,17.070,1724.170,87.00000,0.000,0.000,8.620,0.000,0.000,242.590,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-10-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8474900000,0000,0000,PARTES,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.360,965.500,4.500,9.710,979.710,20.00000,0.000,0.000,4.900,0.000,0.000,158.420,146.960,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-11-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,15.000,900.000,22.500,9.230,931.730,6.00000,139.760,0.000,4.660,0.000,0.000,157.180,46.590,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-11-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8474900000,0000,0000,PARTES,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.000,85.020,15.000,1.000,101.020,4.00000,0.000,0.000,0.510,0.000,0.000,16.340,15.150,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,5208430000,0000,0000,"DE LIGAMENTO SARGA, INCLUIDO EL CRUZADO, DE CURSO INFERIOR O IGUAL A 4",BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.970,45.620,2.950,0.490,49.060,9.00000,2.450,0.000,0.250,0.000,0.000,7.390,9.810,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-08-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421299000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.520,51.000,2.280,0.530,53.810,6.00000,0.000,0.000,0.270,0.000,0.000,8.700,8.070,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-09-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421299000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.930,791.220,2.900,7.940,802.060,10.00000,0.000,0.000,4.010,0.000,0.000,129.690,120.310,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-09-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009110000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.710,130.510,25.150,1.560,157.220,3.00000,0.000,0.000,0.780,0.000,0.000,22.120,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-10-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4819100000,0000,0000,CAJAS DE PAPEL O CARTON CORRUGADOS,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12.900,8.920,19.350,0.280,28.550,2.00000,0.000,0.000,0.140,0.000,0.000,4.620,4.280,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-03-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8424909000,0000,0000,LOS DEMÁS,AR-ARGENTINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.470,1.000,0.700,0.020,1.720,100.00000,0.000,0.000,0.010,0.000,0.000,0.230,0.170,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-08-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409917000,0000,0001,Válvulas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.840,1718.220,11.760,17.300,1747.280,51.00000,0.000,0.000,8.740,0.000,0.000,245.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-09-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8481801000,0000,0000,CANILLAS O GRIFOS PARA USO DOMESTICO,IL-ISRAEL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.680,164.000,4.030,1.680,169.710,2.00000,67.880,0.000,0.850,0.000,0.000,38.130,33.940,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-04-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8422403000,0000,0000,PARA EMPAQUETAR CIGARRILLOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.000,316.500,19.500,3.360,339.360,1.00000,50.900,0.000,1.700,0.000,0.000,49.070,16.970,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-05-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8424909000,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.360,2.500,1.500,0.040,4.040,50.00000,0.000,0.000,0.020,0.000,0.000,0.540,0.400,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-09-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,5807100000,0000,0000,TEJIDOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.600,182.580,2.400,1.850,186.830,2060.00000,0.000,0.000,0.930,0.000,0.000,31.520,37.360,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8532220000,0000,0000,ELECTROLITICOS DE ALUMINIO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.690,561.600,7.040,5.680,574.320,3100.00000,0.000,0.000,2.870,0.000,0.000,69.260,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2016-02-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7315110000,0000,0000,CADENAS DE RODILLOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.490,61.000,0.735,0.617,62.352,2.00000,0.000,0.000,0.310,0.000,0.000,8.640,9.350,0.000
