TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-02-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,Accesorios,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,48.946,263.228,38.898,1.476,303.602,49.059,1670,0.000,0.000,1.520,0.000,0.000,41.390,39.730,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-01-20,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,2103902000,0000,0001,"Condimentos y sazonadores, compuestos",CL-CHILE,NO APLICA,NO APLICA,0037-ACDO. COMP. ECO.-ALADI-CHI. #32 DEC. EJ. # 2439 SUP. R.O # 603 ENE-03-95,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,800,24000,262.2,5.94,24268.14,880,800,0.000,0.000,121.340,0.000,0.000,2926.740,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-03-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9025119000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,8.17,133.2,28.9,0.6,162.7,12,12,0.000,0.000,0.810,0.000,0.000,19.620,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-02-17,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3923299090,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,11653.442,2744.9,998.297,88.86,3832.057,164720,164720,0.000,0.000,20.650,0.000,0.000,498.730,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-03-10,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,De las demás materias textiles,ID-INDONESIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,14.42,88.5,6.526,0.951,95.977,44,44,0.000,0.000,0.500,0.000,0.000,22.150,8.930,79.330
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-05-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,2003900000,0000,0000,Los demás,ES-ESPAÑA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNION EUROPEA,31-KILOGRAMO BRUTO,U-UNIDAD,30781.44,91954.32,16355.453,91.953,108401.726,39092.355,157344,0.000,0.000,542.010,0.000,0.000,13073.250,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-05-09,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,5911909090,0000,0000,Los demás,BG-BULGARIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,0.332,3.494,0.442,0.031,3.967,1,1,0.000,0.000,0.020,0.000,0.000,0.540,0.530,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,45.698,276,68.275,2.76,347.035,60,60,0.000,0.000,1.740,0.000,0.000,43.540,13.930,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-03-18,028-GUAYAQUIL - MARITIMO,70-DEPOSITO ADUANERO PUBLICO Y PRIVADO,5911909090,0000,0000,Los demás,CA-CANADA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,CAJ-CAJA,63.68,3300,94.94,0.758,3395.698,108.55,12,0.000,0.000,16.980,0.000,0.000,468.930,495.110,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7210709000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,15034,25307.12,5113.442,151.87,30572.432,15394,15034,0.000,0.000,152.860,0.000,0.000,3687.030,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-02-22,028-GUAYAQUIL - MARITIMO,70-DEPOSITO ADUANERO PUBLICO Y PRIVADO,6813810000,0000,0000,Guarniciones para frenos,BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL ACE-59_( DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005),31-KILOGRAMO BRUTO,M-METRO,169.5,3148.8,356.168,2.897,3507.865,90,90,0.000,0.000,17.540,0.000,0.000,423.040,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-27,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9405920000,0000,0000,DE PLASTICO,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,25.584,271,29.969,0.602,301.571,200,200,0.000,0.000,1.510,0.000,0.000,44.520,67.900,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-01-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,824.739,33435.557,2259.753,141.838,35837.148,60,60,0.000,0.000,179.190,0.000,0.000,4523.420,1678.870,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,De las demás materias textiles,CO-COLOMBIA,NO APLICA,NO APLICA,"0109-CAN-COL.ACDO.MICIP-MINFIN #524(R.O #41 OCT-6-92), #33 R.O #123FEB-5-93",11-NUMERO DE UNIDADES,U-UNIDAD,121.975,5195,38.798,4.713,5238.511,572,572,0.000,0.000,26.210,0.000,0.000,631.760,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-02-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3923299090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,95.58,562.65,33.73,1.25,597.63,75,75,0.000,0.000,2.990,0.000,0.000,72.080,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,Bombas de vacío,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7.912,2130.05,92.13,2.27,2224.45,6,6,0.000,0.000,11.120,0.000,0.000,268.270,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-05-11,028-GUAYAQUIL - MARITIMO,"21-ADMISION TEMPORAL PARA PERFECCIONAMIENTO ACTIVO TRANSFERENCIAS A TERCEROS DE INSUMOS, PRODUCTOS EN PROCESOS Y PRODUCTOS TERMINADOS, (21 CON PRECEDENTE 21)",1513190000,0000,0000,Los demás,ID-INDONESIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,24705,54351,13685,181.91,68217.91,24705,24705,0.000,0.000,341.090,0.000,0.000,8227.080,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-02-09,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9102190000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.025,116.467,12.866,0.263,129.596,7,7,0.000,0.000,0.660,0.000,0.000,19.840,35.030,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9028301000,0000,0000,MONOFASICOS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,4.76,5888.51,80.34,58.89,6027.74,3,3,0.000,0.000,30.140,0.000,0.000,834.000,892.110,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-02-18,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,De las demás materias textiles,IN-INDIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.22,30,1.152,0.3,31.452,10,10,0.000,0.000,0.180,0.000,0.000,5.620,3.020,12.220
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-01-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3923299090,0000,0000,Los demás,GT-GUATEMALA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,301.65,1305,100,10,1415,4500,4500,0.000,0.000,7.080,0.000,0.000,170.650,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-04-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3402909100,0000,0000,PREPARACIONES TENSOACTIVAS A BASE DE NONYL OXIBENCENO SULFONATO DE SODIO ,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,373.636,1060.986,192.744,11.434,1265.164,393.253,17,0.000,0.000,6.330,0.000,0.000,152.580,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-03-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,400.303,18605.702,176.748,50.859,18833.309,57,57,0.000,0.000,94.170,0.000,0.000,2383.230,932.830,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-01-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,5911909090,0000,0000,Los demás,SG-SINGAPUR,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,CAJ-CAJA,1274.4,101244,3902.695,23.132,105169.827,1966.46,708,0.000,0.000,525.850,0.000,0.000,14506.290,15190.070,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-01-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8528520000,0000,0004,MENOR O IGUAL A 20 PULGADAS.RES. 70 ,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2155.326,72200.001,0,201.45,72401.451,760,760,0.000,0.000,367.980,0.000,0.000,9310.180,3620.070,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2022-05-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,Sin accesorios,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,27.284,758.302,26.337,0.84,785.479,27.284,8,0.000,0.000,3.920,0.000,0.000,108.400,113.870,0.000
