TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-05-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,Sin accesorios,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.735,6.11,2.004,0.015,8.129,1,1,0.000,0.000,0.040,0.000,0.000,1.130,1.220,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-06-22,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3923299090,0000,0000,Los demás,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2,66.55,6.45,0.05,73.05,3000,3000,0.000,0.000,0.370,0.000,0.000,10.560,14.610,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-22,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,Sin accesorios,CA-CANADA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,1.35,48.51,1.617,0.041,50.168,1.35,1,0.000,0.000,0.250,0.000,0.000,6.950,7.530,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-03-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8711200010,0000,0014,"PARA 18% O SUPERIOR DE PRODUCTO ECUATORIANO INCORPORADO SIEMPRE Y CUANDO CONSERVE EL CARACTER ESENCIAL DE LA MERCANCIA; RES 64 COMEX, SUPLEMENTO R.O. NO. 730, 22/06/12",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,54402.3800000006,217799.87,24361.96,498.719999999997,242660.549999999,565,565,0.000,0.000,1213.300,0.000,0.000,30794.600,12738.700,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-03-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8711200010,0000,0014,"PARA 18% O SUPERIOR DE PRODUCTO ECUATORIANO INCORPORADO SIEMPRE Y CUANDO CONSERVE EL CARACTER ESENCIAL DE LA MERCANCIA; RES 64 COMEX, SUPLEMENTO R.O. NO. 730, 22/06/12",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,21134.4,98476.8199999999,16330.86,223.15,115030.83,204,204,0.000,0.000,575.280,0.000,0.000,14596.990,6038.400,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-13,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8451409000,0000,0000,Las demás,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,305.47,262.84,31.08,2.94,296.86,1,1,0.000,0.000,1.480,0.000,0.000,37.580,14.840,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-25,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8544421090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,31.25,1200,11.25,1.88,1213.13,31.25,1,0.000,0.000,6.070,0.000,0.000,168.140,181.970,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8711200010,0000,0014,"PARA 18% O SUPERIOR DE PRODUCTO ECUATORIANO INCORPORADO SIEMPRE Y CUANDO CONSERVE EL CARACTER ESENCIAL DE LA MERCANCIA; RES 64 COMEX, SUPLEMENTO R.O. NO. 730, 22/06/12",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,17376.5,85645.08,8689.99999999999,190.430000000001,94525.5099999998,140,140,0.000,0.000,473.200,0.000,0.000,11995.200,4963.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-05-31,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,335.4,13564.08,354.32,19.7,13938.1,288,288,0.000,0.000,69.700,0.000,0.000,1848.200,1393.810,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-18,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8536610000,0000,0000,PORTALAMPARAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2841.306,12645.13,1172.95,38.609,13856.689,42057,42057,0.000,0.000,77.060,0.000,0.000,1950.870,770.490,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-06-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,Los demás perfiles,ES-ESPAÑA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNION EUROPEA,31-KILOGRAMO BRUTO,U-UNIDAD,3216.477,93867.088,0,938.674,94805.762,3216.477,4328,0.000,0.000,492.310,0.000,0.000,12062.700,1575.250,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-16,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8207132010,0000,0000,De perforación diamantada,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,1315.887,10945.58,98.616,110.437,11154.633,10309,10309,0.000,0.000,55.770,0.000,0.000,1345.250,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-24,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3923299090,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2633.815,1236.57,69.931,77.701,1384.202,19899,19899,0.000,0.000,9.340,0.000,0.000,269.570,372.830,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-10,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4807000000,0000,0000,"Papel y cartón obtenidos por pegado de hojas planas, sin estucar ni recubrir en la superficie y sin impregnar, incluso reforzados interiormente, en bobinas (rollos) o en hojas.",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,TM-TONELADAS,24780,13148.79,0,19.5,13168.29,24980,24.78,0.000,0.000,73.760,0.000,0.000,1911.830,1106.390,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,202,11935,0,119.35,12054.35,12,12,0.000,0.000,61.240,0.000,0.000,1624.010,1224.740,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8711200010,0000,0014,"PARA 18% O SUPERIOR DE PRODUCTO ECUATORIANO INCORPORADO SIEMPRE Y CUANDO CONSERVE EL CARACTER ESENCIAL DE LA MERCANCIA; RES 64 COMEX, SUPLEMENTO R.O. NO. 730, 22/06/12",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,15882.01,72980.0299999999,8315.00000000001,162.12,81457.1499999999,140,140,0.000,0.000,407.400,0.000,0.000,10337.150,4277.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-05-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8711200010,0000,0014,"PARA 18% O SUPERIOR DE PRODUCTO ECUATORIANO INCORPORADO SIEMPRE Y CUANDO CONSERVE EL CARACTER ESENCIAL DE LA MERCANCIA; RES 64 COMEX, SUPLEMENTO R.O. NO. 730, 22/06/12",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,17375.07,85645.08,8315.00000000001,191.43,94151.5099999999,140,140,0.000,0.000,470.400,0.000,0.000,11947.600,4943.400,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8528520000,0000,0004,MENOR O IGUAL A 20 PULGADAS.RES. 70 ,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7885.404,128314,0,0,128314,3060,3060,0.000,0.000,667.080,0.000,0.000,16890.470,6670.800,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-05-07,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8480500000,0000,0000,Moldes para vidrio,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,697.98,18885,130,114.09,19129.09,370,370,0.000,0.000,95.630,0.000,0.000,2421.730,956.450,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,Accesorios,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,143.859,428.56,69.554,5.093,503.207,506,536,0.000,0.000,2.520,0.000,0.000,69.670,75.410,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-05-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,Los demás perfiles,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1785.485,5040,1762.321,68.023,6870.344,1067.69,5826,0.000,0.000,34.350,0.000,0.000,1126.890,343.520,2142.590
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-27,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,5911909090,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,441.16,3032,142.23,11.1,3185.33,108,108,0.000,0.000,15.920,0.000,0.000,441.480,477.800,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,Los demás perfiles,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,M-METRO,30.998,1211.304,100.091,7.531,1318.926,32.097,432,0.000,0.000,6.590,0.000,0.000,171.440,65.950,37.200
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-06-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,Los demás perfiles,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,25497,78357.11,12220.031,783.579,91360.72,17728,17728,0.000,0.000,456.800,0.000,0.000,15237.790,4568.000,30596.400
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,Accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,14.91,84.46,3.5,0.85,88.81,22.48,24,0.000,0.000,0.450,0.000,0.000,12.310,13.330,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-24,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,Bombas de vacío,"KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,12.8,502.66,87.47,5.01,595.14,1,1,0.000,0.000,2.970,0.000,0.000,71.680,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-17,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8531200000,0000,0000,"TABLEROS INDICADORES CON DISPOSITIVOS DE CRISTAL LIQUIDO (LCD) O DIODOS EMISORES DE LUZ (LED), INCORPORADOS",TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,4.088,60.677,1.62,0.43,62.727,4,4,0.000,0.000,0.320,0.000,0.000,7.570,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-03-02,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7210709000,0000,0000,Los demás,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,4145,6996.67,240.41,6,7243.08,1575,1575,0.000,0.000,36.220,0.000,0.000,873.520,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-03-31,019-GUAYAQUIL - AEREO,75-ALMACEN ESPECIAL,3923299090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,CAJ-CAJA,76.643,187.35,0.46,1.874,189.684,300,5,0.000,0.000,0.950,0.000,0.000,27.430,37.940,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-06-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,Accesorios,CZ-REPUBLICA CHECA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,58.079,1013.795,796.896,18.107,1828.798,2,50,0.000,0.000,9.140,0.000,0.000,253.430,274.280,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,Accesorios,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,532.8,2907,0,3.035,2910.035,546.5,3900,0.000,0.000,15.190,0.000,0.000,420.980,455.600,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,2906210000,0000,0000,ALCOHOL BENCILICO,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,15,90,0,0.39,90.39,16.41,15,0.000,0.000,0.510,76.270,0.000,21.360,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-17,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,2103902000,0000,0001,"CONDIMENTOS Y SAZONADORES, COMPUESTOS/ (RES. 010-2014-COMEX: Se exceptua la presentacion del certificado de reconocimiento para aquellos productos no acondicionados para la venta al por menor). Se excluyen aquellos productos acondicionados para la venta al por menor.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1403.1,4423.2,333,7.38,4763.58,1403.1,101,0.000,0.000,23.820,0.000,0.000,745.980,1429.080,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-02-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,5703300000,0000,0001,"De las demás materias textiles sintéticas o de materia textil artificial. RTE INEN 127 (1R) Aplica para alfombras, revestimiento para suelo, moquetas, losetas; excepto  productos textiles planos y bastos de protección que se colocan bajo las alfombras y bajo los revestimientos para el suelo",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,M2-METRO CUADRADO,3004,6414.76,0,68.46,6483.22,1056,1056,0.000,0.000,34.570,0.000,0.000,1082.770,2074.270,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-06-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,Sin accesorios,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,43.8,358,61.75,0.89,420.64,43.8,80,0.000,0.000,2.100,0.000,0.000,58.300,63.100,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-01-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3923299090,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,88.009,354,24.679,3.787,382.466,480,480,0.000,0.000,1.910,0.000,0.000,55.300,76.500,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205300000,0000,0000,"Cepillos, formones, gubias y herramientas cortantes similares para trabajar madera",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,27.651,624.207,10.882,0.953,636.042,80,80,0.000,0.000,3.180,0.000,0.000,80.520,31.810,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-05-31,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8538100010,0000,0000,"Tableros y gabinetes para control industrial , electrónico y electromecánico, cajas de distribución",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1579.115,47351.24,2637.964,149.938,50139.142,10040,10040,0.000,0.000,250.690,0.000,0.000,7550.950,12534.780,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3918909000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,PZA-PIEZAS,466.977,200,248.422,2,450.422,1000,1000,0.000,0.000,2.250,0.000,0.000,65.130,90.080,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-04-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.467,106.87,4.651,0.088,111.609,2,2,0.000,0.000,0.560,0.000,0.000,13.460,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2021-06-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8481100000,0000,0000,Válvulas reductoras de presión,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.917,230.654,0,0,230.654,1,1,0.000,0.000,1.230,0.000,0.000,29.560,0.000,0.000
