TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421230090,0000,0000,Los demás:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.570,243.750,9.860,2.520,256.130,29.00000,0.000,0.000,1.300,0.000,0.000,35.500,38.430,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-09-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8484100000,0000,0000,JUNTAS METALOPLASTICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.730,164.250,2.600,1.670,168.520,16.00000,0.000,0.000,0.840,0.000,0.000,21.330,8.430,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-06-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483409900,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.620,20.000,0.930,0.210,21.140,20.00000,0.000,0.000,0.110,0.000,0.000,2.550,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-07-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4818900000,0000,0000,Los demás,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,21.700,356.400,178.000,5.340,539.740,6.00000,0.000,0.000,2.700,0.000,0.000,84.520,161.920,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8529109000,0000,0000,LOS DEMAS; PARTES,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,72.500,1.500,0.740,74.740,50.00000,0.000,0.000,0.370,0.000,0.000,10.360,11.210,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-07-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7117900000,0000,0000,Las demás,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.520,1960.490,25.200,19.860,2005.550,637.00000,0.000,0.000,10.030,0.000,0.000,314.070,601.670,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9106909000,0000,0000,LOS DEMÁS ,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.100,74.410,3.150,0.780,78.340,2.00000,0.000,0.000,0.390,0.000,0.000,9.920,3.920,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-12-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7117900000,0000,0000,Las demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,38.000,768.900,57.000,8.260,834.160,13062.00000,0.000,0.000,4.170,0.000,0.000,130.630,250.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-09-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517700000,0000,0000,PARTES,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,111.580,6697.116,368.480,89.836,7155.432,1988.00000,0.000,0.000,35.790,0.000,0.000,905.870,357.790,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-12-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8511309200,0000,0000,BOBINAS DE ENCENDIDO,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.480,154.400,3.710,1.580,159.690,20.00000,0.000,0.000,0.800,0.000,0.000,19.260,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9506910000,0000,0000,"ARTICULOS Y MATERIAL PARA CULTURA FISICA, GIMNASIA O ATLETISMO",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.770,19.900,19.840,0.400,40.140,1.00000,0.000,0.000,0.200,0.000,0.000,6.290,12.040,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-01-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413309200,0000,0000,De aceite,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.690,35.000,4.040,0.390,39.430,1.00000,0.000,0.000,0.200,0.000,0.000,4.760,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-05-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9018901000,0000,0000,ELECTROMEDICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,23.820,365.000,35.730,4.007,404.737,1.00000,0.000,0.000,2.020,0.000,0.000,48.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.160,10.000,1.500,0.120,11.620,1.00000,0.000,0.000,0.060,0.000,0.000,1.610,1.740,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413309200,0000,0000,De aceite,MR-MAURITANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.420,66.710,8.420,0.750,75.880,1.00000,0.000,0.000,0.380,0.000,0.000,9.150,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9032899000,0000,0000,LOS DEMAS,AR-ARGENTINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.750,210.000,3.540,2.140,215.680,2.00000,0.000,0.000,1.080,0.000,0.000,27.310,10.780,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9018901000,0000,0000,ELECTROMEDICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12.520,1350.000,18.780,13.690,1382.470,1.00000,0.000,0.000,6.910,0.000,0.000,166.740,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9032899000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.790,110.000,1.180,1.110,112.290,1.00000,0.000,0.000,0.560,0.000,0.000,14.220,5.610,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-05-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8423810000,0000,0000,Con capacidad inferior o igual a 30 kg,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.560,65.000,0.840,0.660,66.500,5.00000,0.000,0.000,0.330,0.000,0.000,8.420,3.330,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-02-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9605000000,0000,0000,"JUEGOS O SURTIDOS DE VIAJE PARA ASEO PERSONAL, COSTURA O LIMPIEZA DEL CALZADO O DE PRENDAS DE VESTIR.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.310,5.000,0.460,0.050,5.510,1.00000,0.000,0.000,0.030,0.000,0.000,0.860,1.650,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8481808000,0000,0000,Las demás válvulas solenoides,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.960,309.740,4.440,3.140,317.320,3.00000,0.000,0.000,1.590,0.000,0.000,38.270,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-12-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.020,1.390,0.030,0.010,1.430,1.00000,0.000,0.000,0.010,0.000,0.000,0.200,0.210,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-12-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,20.980,1173.200,31.620,12.040,1216.860,1007.00000,0.000,0.000,6.080,0.000,0.000,168.660,182.520,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-04-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413309200,0000,0000,De aceite,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.130,533.900,13.695,5.476,553.071,2.00000,0.000,0.000,2.770,0.000,0.000,66.710,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.840,14.200,5.820,0.200,20.220,7100.00000,0.000,0.000,0.100,0.000,0.000,2.800,3.030,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-11-15,055-QUITO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.920,44.680,1.380,0.460,46.520,4.00000,0.000,0.000,0.230,0.000,0.000,6.450,6.980,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-06-28,055-QUITO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.610,35.210,0.910,0.362,36.482,3.00000,0.000,0.000,0.180,0.000,0.000,5.050,5.470,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318159000,0000,0000,Los demás,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.390,138.360,3.010,1.410,142.780,9.00000,0.000,0.000,0.710,0.000,0.000,19.790,21.420,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-01-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8481808000,0000,0000,Las demás válvulas solenoides,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.440,40.000,6.810,0.470,47.280,4.00000,0.000,0.000,0.240,0.000,0.000,5.710,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-02-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8414909000,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,20.320,2520.240,30.480,25.500,2576.220,23.00000,0.000,0.000,12.880,0.000,0.000,326.170,128.810,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-07-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9026200000,0000,0000,PARA MEDIDA O CONTROL DE PRESIÓN,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.220,218.760,42.610,2.610,263.980,2.00000,0.000,0.000,1.320,0.000,0.000,33.420,13.200,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-05-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9026200000,0000,0000,PARA MEDIDA O CONTROL DE PRESIÓN,AE-EMIRATOS ARABES UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.760,30.000,1.500,0.320,31.820,2.00000,0.000,0.000,0.160,0.000,0.000,4.030,1.590,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-01-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8531100000,0000,0000,AVISADORES ELECTRICOS DE PROTECCION CONTRA ROBO O INCENDIO Y APARATOS SIMILARES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.810,200.000,2.720,2.030,204.750,2.00000,0.000,0.000,1.020,0.000,0.000,28.380,30.710,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-05-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9026200000,0000,0000,PARA MEDIDA O CONTROL DE PRESIÓN,SG-SINGAPUR,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.170,113.490,1.740,1.150,116.380,4.00000,0.000,0.000,0.580,0.000,0.000,14.730,5.820,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7117190000,0000,0000,Las demás,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.700,1280.020,12.900,12.930,1305.850,538.00000,0.000,0.000,6.530,0.000,0.000,204.510,391.760,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4820200000,0000,0000,Cuadernos,"VE-VENEZUELA, BOLIVARIAN REPUBLIC OF",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.310,1.000,0.460,0.010,1.470,1.00000,0.000,0.000,0.010,0.000,0.000,0.230,0.440,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-02-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9503001000,0000,0000,"TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MUÑECAS O MUÑECOS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,28.150,240.000,42.220,2.820,285.040,1.00000,0.000,0.000,1.430,0.000,0.000,44.670,85.510,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-04-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7117190000,0000,0000,Las demás,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.200,14.800,0.300,0.150,15.250,15.00000,0.000,0.000,0.080,0.000,0.000,2.390,4.580,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3923109090,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.240,68.010,4.890,0.730,73.630,101.00000,0.000,0.000,0.370,0.000,0.000,10.650,14.730,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3923509000,0000,0000,Los demás ,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.500,24.000,8.180,0.320,32.500,800.00000,0.000,0.000,0.160,0.000,0.000,4.700,6.500,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9019200000,0000,0000,"APARATOS DE OZONOTERAPIA, OXIGENOTERAPIA O AEROSOLTERAPIA, APARATOS RESPIRATORIOS DE REANIMACION Y DEMAS APARATOS DE TERAPIA RESPIRATORIA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.490,147.000,8.240,1.550,156.790,1.00000,0.000,0.000,0.780,0.000,0.000,19.850,7.840,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-04-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7117190000,0000,0000,Las demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.900,130.610,8.850,1.390,140.850,233.00000,0.000,0.000,0.710,0.000,0.000,22.070,42.260,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,2842100000,0000,0000,"SILICATOS DOBLES O COMPLEJOS, INCLUIDOS LOS ALUMINOSILICATOS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.540,900.000,6.810,9.070,915.880,3.00000,0.000,0.000,4.580,0.000,0.000,110.460,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8531100000,0000,0000,AVISADORES ELECTRICOS DE PROTECCION CONTRA ROBO O INCENDIO Y APARATOS SIMILARES,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.140,144.000,6.200,1.500,151.700,12.00000,0.000,0.000,0.760,0.000,0.000,21.030,22.760,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-06-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7117190000,0000,0000,Las demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,75.800,1530.340,114.430,16.440,1661.210,8981.00000,0.000,0.000,8.300,0.000,0.000,260.130,498.360,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-01-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409993000,0000,0000,Inyectores y demás partes para sistemas de combustible,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12.040,630.000,18.050,6.480,654.530,6.00000,0.000,0.000,3.270,0.000,0.000,78.950,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9026200000,0000,0000,PARA MEDIDA O CONTROL DE PRESIÓN,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.360,27.610,0.550,0.280,28.440,2.00000,0.000,0.000,0.140,0.000,0.000,3.600,1.420,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-07-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8533409000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.970,170.300,5.910,1.760,177.970,5.00000,0.000,0.000,0.890,0.000,0.000,22.530,8.900,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-11-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708302300,0000,0000,SISTEMAS HIDRÁULICOS ,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.440,227.280,15.660,2.430,245.370,8.00000,0.000,0.000,1.230,0.000,0.000,29.590,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-11-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,ES-ESPAÑA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.410,1085.930,238.750,13.250,1337.930,64.00000,0.000,0.000,6.690,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,US-ESTADOS UNIDOS,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.500,351.120,20.260,3.716,375.096,26.00000,0.000,0.000,1.850,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-12-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8418999000,0000,0000,"Las demás (SE EXCEPTUA DE LIC DE IMP CUANDO <= 5 UNID.,  VALOR <= USD. 3000 POR DECL Y DE USO PERSONAL, SIEMPRE Y CUANDO SEA UNA/A¿O.DIFERIM. 0% ADV, D.E. 992,R.O. 314 11/04/08; D.E 1067 09/05/08.)",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.500,30.000,2.250,0.320,32.570,1.00000,0.000,0.000,0.160,0.000,0.000,4.900,8.140,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-12-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517629000,0000,0000,LOS DEMÁS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.360,361.310,117.470,4.780,483.560,920.00000,0.000,0.000,2.410,0.000,0.000,64.120,48.360,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-09-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,AR-ARGENTINA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.660,95.000,22.020,1.170,118.190,19.00000,0.000,0.000,0.590,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-05-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517629000,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,29.380,1911.000,44.100,19.550,1974.650,75.00000,0.000,0.000,9.870,0.000,0.000,261.870,197.470,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,US-ESTADOS UNIDOS,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,62.370,1118.290,206.660,13.260,1338.210,189.00000,0.000,0.000,6.670,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-08-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517629000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,35.950,2192.900,53.860,22.470,2269.230,24.00000,0.000,0.000,11.340,0.000,0.000,300.910,226.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4901999000,0000,0000,Los demás,PE-PERU,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.320,5.000,0.480,0.050,5.530,1.00000,0.000,0.000,0.030,0.000,0.000,0.670,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-02-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4901999000,0000,0000,Los demás,BE-BELGICA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.060,2.720,1.600,0.040,4.360,11.00000,0.000,0.000,0.020,0.000,0.000,0.530,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-03-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,US-ESTADOS UNIDOS,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.130,553.470,38.900,5.920,598.290,11.00000,0.000,0.000,2.990,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-04-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9608991000,0000,0000,Los demas articulos,CL-CHILE,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.690,1.000,2.610,0.040,3.650,300.00000,0.000,0.000,0.020,0.000,0.000,0.550,0.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-07-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,IT-ITALIA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.100,46.850,5.700,0.530,53.080,11.00000,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2018-10-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483309000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.300,875.270,10.950,8.870,895.090,22.00000,0.000,0.000,4.470,0.000,0.000,113.320,44.760,0.000
