TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-01,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,1302199900,0000,0001,"ADV 0%, SOLAMENTE PARA JUGOS O EXTRACTOS VEGETALES.",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,L-LITRO,25,519.41,0,29.69,549.1,27,25,0.000,0.000,15.000,0.000,0.000,361.690,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-01,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,TR-TURQUIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,237,3500,0,35,3535,10,10,0.000,0.000,24.900,0.000,0.000,660.340,498.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-18,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,Las demás,GB-REINO UNIDO DE GRAN BRETAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.67,695.71,0,7.04,702.75,1,1,0.000,0.000,3.560,0.000,0.000,90.020,35.550,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-07-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,36.7,834.18,30.48,0.64,865.3,37.69,600,0.000,0.000,4.330,0.000,0.000,119.930,129.800,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-24,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8480500000,0000,0000,MOLDES PARA VIDRIO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,3.896,1010.59,32.71,10.44,1053.74,2,2,0.000,0.000,5.270,0.000,0.000,133.400,52.690,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-01,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.189,0.51,0,0.01,0.52,1,1,0.000,0.000,0.000,0.000,0.000,0.090,0.090,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3304990010,0000,0000,"   Preparaciones de belleza presentadas en gel inyectable, que contengan acido hialuronico.",CN-CHINA,"0392-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO: ""MEDICAMENTOS Y DROGAS DE USO HUMANO, LISTA SEGUN DECRETO"", PARTE DEL # 6 ART. 55 LRTI & TEXTO: ""GLUCÓMETROS, LANCETAS, TIRAS REACTIVAS PARA MEDICIÓN DE GLUCOSA, BOMBAS DE INSULINA, MARCAPASOS, MASCARILLAS, OXIMETROS, ALCOHOL Y GEL ANTIBACTERIAL SUPERIOR AL 70% DE CONCENTRACION"" # 6.1 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,15,4485,0,21.16,4506.16,19.6,15,0.000,0.000,24.080,0.000,0.000,0.000,963.400,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8501341000,0000,0000,"MOTORES CON REDUCTORES, VARIADORES O MULTIPLICADORES DE VELOCIDAD",ES-ESPAÑA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,11-NUMERO DE UNIDADES,U-UNIDAD,33,2672.35,589.649,20,3281.999,2,2,0.000,0.000,16.410,0.000,0.000,395.850,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-04,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,Sin accesorios,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,4.581,256.05,12.85,0.2,269.1,4.581,7,0.000,0.000,1.340,0.000,0.000,37.290,40.360,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009220000,0000,0000,CON ACCESORIOS,TH-TAILANDIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.3,19.64,0,0,19.64,1.3,2,0.000,0.000,0.110,0.000,0.000,2.520,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-22,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,UNIDADES DE MEMORIA,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,24.836,4528.66,32.5,21.2,4582.36,16,16,0.000,0.000,23.000,0.000,0.000,610.190,460.170,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-04,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,NL-PAISES BAJOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.914,286.329,0,0.458,286.787,10,10,0.000,0.000,1.450,0.000,0.000,36.840,14.550,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-07-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,26.514,4920.62,84.48,4.34,5009.44,1,1,0.000,0.000,25.050,0.000,0.000,634.200,250.470,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9011800000,0000,0000,LOS DEMAS MICROSCOPIOS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.41,869.85,0,1.35,871.2,16,16,0.000,0.000,4.540,0.000,0.000,115.000,45.420,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3403990000,0000,0000,LAS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.258,457.42,0,4.74,462.16,6,6,0.000,0.000,2.380,0.000,0.000,60.590,23.920,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,17.57,1096.8,127.36,10.97,1235.13,26,26,0.000,0.000,6.170,0.000,0.000,163.780,123.510,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-09,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523520000,0000,0000,TARJETAS INTELIGENTES (SMART CARDS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.5,1854,118.1,17.69,1989.79,3,3,0.000,0.000,8.970,0.000,0.000,216.450,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,UNIDADES DE MEMORIA,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.575,212.57,0,2.15,214.72,10,10,0.000,0.000,1.090,0.000,0.000,28.950,21.830,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8541409000,0000,0000,LOS DEMAS,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.01,358.23,0,4.09,362.32,6,6,0.000,0.000,2.070,0.000,0.000,49.910,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-11,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.197,144.3,0.9,0.02,145.22,30,30,0.000,0.000,0.730,0.000,0.000,18.380,7.260,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-06,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,26.946,3526.262,16.735,11.733,3554.73,48,48,0.000,0.000,17.890,0.000,0.000,474.610,357.940,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-12,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.751,28.194,0,0.037,28.231,1,1,0.000,0.000,0.150,0.000,0.000,3.810,1.500,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-07-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9603290000,0000,0000,"Los Demas, Exepto productos que sean elaborados con cerdas de jabalí o de cerdo",ES-ESPAÑA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,11-NUMERO DE UNIDADES,U-UNIDAD,1.5,49.39,0,0.53,49.92,2,2,0.000,0.000,0.270,0.000,0.000,7.640,9.760,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7010901000,0000,0000,DE CAPACIDAD SUPERIOR A 1 L,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.746,179.947,11.813,0.36,192.12,36,36,0.000,0.000,0.960,0.000,0.000,25.470,19.210,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-01,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,5407830000,0000,0000,CON HILADOS DE DISTINTOS COLORES,IN-INDIA,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,M-METRO,2.961,85.913,0,1.016,86.929,5.64,4,0.000,0.000,0.520,0.000,0.000,14.950,20.680,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,6209300000,0000,0000,De fibras sintéticas,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,69.51,2882.83,661.65,4.34,3548.82,513,513,0.000,0.000,17.740,0.000,0.000,516.450,354.880,382.310
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-31,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,AT-AUSTRIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,10.334,718.8,55.62,0.07,774.49,340,340,0.000,0.000,3.870,0.000,0.000,98.060,38.730,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,111.2,21916.174,0,21.222,21937.396,380,380,0.000,0.000,111.820,0.000,0.000,2965.180,2236.110,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7013910000,0000,0000,De cristal al plomo,FR-FRANCIA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,11-NUMERO DE UNIDADES,U-UNIDAD,38,3820,0,42.02,3862.02,9,9,0.000,0.000,21.200,0.000,0.000,604.980,772.420,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3910009000,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,15,334.32,23.31,3.58,361.21,18,24,0.000,0.000,1.810,0.000,0.000,43.560,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2,238.601,30.448,0.238,269.287,4,4,0.000,0.000,1.350,0.000,0.000,35.710,26.930,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,7.232,610.52,0,6.15,616.67,13,13,0.000,0.000,3.120,0.000,0.000,82.470,62.200,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,10.99,14816.28,0,69.5,14885.78,254,254,0.000,0.000,76.520,0.000,0.000,2029.540,1530.570,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-13,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8471700000,0000,0000,Unidades de memoria,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,470.86,38140.38,929.337,81.429,39151.146,941,941,0.000,0.000,196.930,0.000,0.000,5222.850,3938.510,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-05,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9018499010,0000,0000,"SILLONES DE DENTISTA CON EQUIPO DENTAL O CUALQUIER OTRO APARATO DE ODONTOLOGIA CLASIFICABLE EN ESTA PARTIDA, INCORPORADOS","VE-VENEZUELA, BOLIVARIAN REPUBLIC OF",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,195,947.5,356.4,13.04,1316.94,2,2,0.000,0.000,6.580,0.000,0.000,176.970,131.690,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009220000,0000,0000,Con accesorios,GB-REINO UNIDO DE GRAN BRETAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,0.474,74.834,67.095,1.42,143.349,1,1,0.000,0.000,0.720,0.000,0.000,17.290,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-11-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.87,178.64,7.49,0.35,186.48,15,15,0.000,0.000,0.930,0.000,0.000,23.610,9.330,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-19,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8541409000,0000,0000,LOS DEMAS,VN-VIETNAM,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,0.53,159.167,4.01,0.24,163.417,1000,1000,0.000,0.000,0.820,0.000,0.000,19.710,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-07-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009220000,0000,0000,CON ACCESORIOS,FR-FRANCIA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,31-KILOGRAMO BRUTO,U-UNIDAD,1.51,49.19,4.92,0.07,54.18,1.51,6,0.000,0.000,0.270,0.000,0.000,6.530,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,6.728,13,10.11,0.14,23.25,13,13,0.000,0.000,0.120,0.000,0.000,2.940,1.160,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-01,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009220000,0000,0000,Con accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,2.48,35.6,0,0,35.6,2.48,1,0.000,0.000,0.200,0.000,0.000,4.770,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-02,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009220000,0000,0000,CON ACCESORIOS,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,3.06,14.72,2.93,0.14,17.79,3,3,0.000,0.000,0.090,0.000,0.000,2.150,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7013910000,0000,0000,De cristal al plomo,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,0.84,199.26,15.68,0.96,215.9,12,12,0.000,0.000,1.080,0.000,0.000,33.820,64.780,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-08-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9011800000,0000,0000,LOS DEMAS MICROSCOPIOS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,72.813,1959.963,0,11.7,1971.663,1,1,0.000,0.000,13.970,0.000,0.000,353.810,139.740,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-07-07,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8536419000,0000,0000,LOS DEMÁS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,10.04,497.35,34.25,2.52,534.12,10,10,0.000,0.000,2.670,0.000,0.000,67.620,26.710,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-04,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413190000,0000,0000,Las demás,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7.25,180.91,10.94,1.92,193.77,1,1,0.000,0.000,0.970,0.000,0.000,24.530,9.690,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-09-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523520000,0000,0000,TARJETAS INTELIGENTES (SMART CARDS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.6,840,165,15,1020,4,4,0.000,0.000,5.100,0.000,0.000,123.010,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-07-04,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,5801370000,0000,0000,TERCIOPELO Y FELPA POR URDIMBRE,IT-ITALIA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,82-METRO CUADRADO,U-UNIDAD,1.21,56.02,18.23,0.74,74.99,1,1,0.000,0.000,0.370,0.000,0.000,10.540,12.450,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-10-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413190000,0000,0000,Las demás,CH-SUIZA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,9.8,5299.37,50,53.49,5402.86,1,1,0.000,0.000,27.010,0.000,0.000,684.000,270.140,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2017-12-05,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,Las demás,MY-MALAYSIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,26.7,4474.88,0,45.248,4520.128,16,16,0.000,0.000,22.850,0.000,0.000,606.020,457.010,0.000
