TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8431439000,0000,0000,LAS DEMÁS,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.490,48.700,0.730,0.490,49.920,1.00000,0.000,0.000,0.240,0.000,0.000,6.010,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-05-09,055-QUITO,91-COURIER IMPORTACION,8411990000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.600,152.800,0.900,1.537,155.237,1.00000,0.000,0.000,0.770,0.000,0.000,18.720,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3917399000,0000,0000,LOS DEMÁS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.680,123.200,141.230,5.290,269.720,6.00000,0.000,0.000,1.340,0.000,0.000,37.380,40.450,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-05-08,055-QUITO,91-COURIER IMPORTACION,8207300000,0000,0000,"UTILES DE EMBUTIR, ESTAMPAR O PUNZONAR",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.390,556.080,0.585,5.567,562.232,6.00000,0.000,0.000,2.810,0.000,0.000,74.550,56.220,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-01-30,055-QUITO,91-COURIER IMPORTACION,8501102000,0000,0000,MOTORES UNIVERSALES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,26.750,1030.950,40.125,10.711,1081.786,2.00000,0.000,0.000,5.400,0.000,0.000,130.460,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4010191000,0000,0000,REFORZADAS SOLAMENTE CON PLÁSTICO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.000,317.350,21.250,3.386,341.986,1.00000,0.000,0.000,1.700,0.000,0.000,41.240,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-25,055-QUITO,91-COURIER IMPORTACION,9013809000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.950,71.580,2.880,0.745,75.205,6.00000,0.000,0.000,0.370,0.000,0.000,9.060,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-03-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8452300000,0000,0000,AGUJAS PARA MAQUINAS DE COSER,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.450,86.450,72.440,1.589,160.479,1.00000,0.000,0.000,0.800,0.000,0.000,19.350,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-05-23,055-QUITO,91-COURIER IMPORTACION,6701000000,0000,0000,"PIELES Y DEMAS PARTES DE AVES CON SUS PLUMAS O PLUMON; PLUMAS, PARTES DE PLUMAS, PLUMON Y ARTICULOS DE ESTAS MATERIAS, EXCEPTO LOS PRODUCTOS DE LA PARTIDA NO 05.05 Y LOS CANIONES Y ASTILES DE PLUMAS, TRABAJADOS.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.790,196.480,1.185,1.977,199.642,150.00000,0.000,0.000,0.990,0.000,0.000,27.660,29.940,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-08-13,055-QUITO,91-COURIER IMPORTACION,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,50.440,1992.170,75.660,20.683,2088.513,5.00000,0.000,0.000,10.430,0.000,0.000,251.860,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-20,055-QUITO,91-COURIER IMPORTACION,8527290000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,27.500,1669.330,41.250,17.106,1727.686,13.00000,0.000,0.000,8.630,0.000,0.000,270.540,518.290,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-11-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.060,1042.000,6.090,10.481,1058.571,1.00000,0.000,0.000,5.290,0.000,0.000,127.660,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.220,57.430,1.830,0.593,59.853,1.00000,0.000,0.000,0.290,0.000,0.000,8.290,8.970,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-10-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.590,69.720,12.430,0.820,82.970,27.00000,0.000,0.000,0.400,0.000,0.000,11.490,12.440,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9025119000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.280,295.640,4.920,3.010,303.570,1.00000,0.000,0.000,1.510,0.000,0.000,36.600,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-02-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8414100000,0000,0000,BOMBAS DE VACIO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.510,652.090,3.765,6.559,662.414,1.00000,0.000,0.000,3.310,0.000,0.000,79.880,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-08-16,055-QUITO,91-COURIER IMPORTACION,9028309000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.000,54.800,6.000,0.608,61.408,2.00000,0.000,0.000,0.300,0.000,0.000,8.510,9.210,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3917400000,0000,0000,ACCESORIOS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,0.060,4.210,0.500,0.050,4.760,1.00000,0.000,0.000,0.020,0.000,0.000,0.650,0.710,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-07-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.560,323.260,0.840,3.241,327.341,1.00000,0.000,0.000,1.630,0.000,0.000,39.470,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9025119000,0000,0000,LOS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,219.110,1.360,2.200,222.670,2.00000,0.000,0.000,1.110,0.000,0.000,26.850,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-06-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9030400000,0000,0000,"LOS DEMAS INSTRUMENTOS Y APARATOS, ESPECIALMENTE CONCEBIDOS PARA TECNICAS DE TELECOMUNICACION (POR EJEMPLO: HIPSOMETROS, KERDOMETROS, DISTORSIOMETROS, SOFOMETROS)",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.400,990.000,2.100,9.921,1002.021,1.00000,0.000,0.000,5.010,0.000,0.000,120.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-12,055-QUITO,91-COURIER IMPORTACION,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.240,626.530,16.860,6.434,649.824,2.00000,0.000,0.000,3.240,0.000,0.000,78.350,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-01,055-QUITO,91-COURIER IMPORTACION,7410110000,0000,0000,DE COBRE REFINADO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,26.540,1176.480,39.810,12.163,1228.453,2.00000,0.000,0.000,6.140,0.000,0.000,148.150,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-07-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409913000,0000,0000,Bielas. Solamente para remanufacturas,SE-SUECIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.760,799.930,125.970,9.260,935.160,5.00000,0.000,0.000,4.670,0.000,0.000,112.770,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8527290000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.400,765.350,0.600,7.660,773.610,1.00000,0.000,0.000,3.860,0.000,0.000,121.140,232.080,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-08-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9030400000,0000,0000,"LOS DEMAS INSTRUMENTOS Y APARATOS, ESPECIALMENTE CONCEBIDOS PARA TECNICAS DE TELECOMUNICACION (POR EJEMPLO: HIPSOMETROS, KERDOMETROS, DISTORSIOMETROS, SOFOMETROS)",TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.900,720.000,1.500,7.220,728.720,1.00000,0.000,0.000,3.640,0.000,0.000,87.880,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-10-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.490,602.900,9.735,6.126,618.761,2.00000,0.000,0.000,3.090,0.000,0.000,89.470,123.750,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4008212100,0000,0000,MANTILLAS PARA ARTES GRAFICAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,13.350,374.240,20.025,3.943,398.208,12.00000,0.000,0.000,1.990,0.000,0.000,48.020,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-03-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4008212100,0000,0000,MANTILLAS PARA ARTES GRAFICAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,41.000,1652.800,360.000,20.130,2032.930,16.00000,0.000,0.000,10.160,0.000,0.000,245.170,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016991000,0000,0000,OTROS ARTICULOS PARA USOS TECNICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,1081.640,1.500,10.830,1093.970,12.00000,0.000,0.000,5.460,0.000,0.000,164.750,273.490,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-11-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483409200,0000,0000,"ENGRANAJES Y RUEDAS DE FRICCIÓN, EXCEPTO LAS RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN PRESENTADOS AISLADAMENTE",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.840,257.140,29.480,2.870,289.490,1.00000,0.000,0.000,1.440,0.000,0.000,34.910,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483409200,0000,0000,"ENGRANAJES Y RUEDAS DE FRICCIÓN, EXCEPTO LAS RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN PRESENTADOS AISLADAMENTE",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.220,635.860,4.830,6.407,647.097,8.00000,0.000,0.000,3.220,0.000,0.000,78.020,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-07-12,055-QUITO,91-COURIER IMPORTACION,8483409200,0000,0000,"ENGRANAJES Y RUEDAS DE FRICCIÓN, EXCEPTO LAS RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN PRESENTADOS AISLADAMENTE",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.000,199.130,4.500,2.036,205.666,1.00000,0.000,0.000,1.020,0.000,0.000,24.800,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016991000,0000,0000,OTROS ARTICULOS PARA USOS TECNICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.090,213.400,1.630,2.150,217.180,605.00000,0.000,0.000,1.080,0.000,0.000,32.700,54.290,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483200000,0000,0000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.940,67.260,18.950,0.860,87.070,1.00000,0.000,0.000,0.430,0.000,0.000,10.500,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-07-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016991000,0000,0000,OTROS ARTICULOS PARA USOS TECNICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.200,43.920,0.300,0.442,44.662,1.00000,0.000,0.000,0.220,0.000,0.000,6.720,11.160,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-11-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,5205220000,0000,0000,"DE TITULO INFERIOR A 714,29 DECITEX PERO SUPERIOR O IGUAL A 232,56 DECITEX (SUPERIOR AL NUMERO METRICO 14 PERO INFERIOR O IGUAL AL NUMERO METRICO 43)",PE-PERU,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,27.300,197.940,130.000,3.279,331.219,27.30000,0.000,0.000,1.650,0.000,0.000,45.900,49.680,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-12-16,055-QUITO,91-COURIER IMPORTACION,8483409200,0000,0000,"ENGRANAJES Y RUEDAS DE FRICCIÓN, EXCEPTO LAS RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN PRESENTADOS AISLADAMENTE",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.000,149.940,7.500,1.574,159.014,6.00000,0.000,0.000,0.790,0.000,0.000,19.170,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-02-28,055-QUITO,91-COURIER IMPORTACION,4016999000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.350,99.090,6.525,1.056,106.671,3.00000,0.000,0.000,0.520,0.000,0.000,16.700,31.990,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-01-18,055-QUITO,91-COURIER IMPORTACION,8302101000,0000,0000,PARA VEHICULOS AUTOMOVILES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,110.360,1.500,1.119,112.979,1.00000,0.000,0.000,0.560,0.000,0.000,15.650,16.940,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-05-21,055-QUITO,91-COURIER IMPORTACION,9403700000,0000,0000,MUEBLES DE PLASTICO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.000,897.800,140.000,10.378,1048.178,10.00000,0.000,0.000,5.240,0.000,0.000,164.140,314.450,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483200000,0000,0000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.230,673.680,15.345,6.891,695.916,10.00000,0.000,0.000,3.470,0.000,0.000,83.920,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,0901211000,0000,0000,EN GRANO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.700,112.660,49.030,1.617,163.307,200.00000,0.000,0.000,0.810,0.000,0.000,22.630,24.490,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-03-08,055-QUITO,91-COURIER IMPORTACION,3821000010,0000,0000,  Para el desarrollo o mantenimiento de microorganismos (incluidos los virus y organismos similares),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.630,844.230,5.445,8.497,858.172,7.00000,0.000,0.000,4.290,0.000,0.000,103.490,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-10-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544421000,0000,0000,DE TELECOMUNICACIÓN,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.030,7.140,0.045,0.072,7.257,4.00000,0.000,0.000,0.030,0.000,0.000,1.000,1.080,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-09-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.000,92.370,80.660,1.730,174.760,3.00000,0.000,0.000,0.870,0.000,0.000,24.220,26.210,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-06-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7009920000,0000,0000,ENMARCADOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.120,19.500,0.180,0.200,19.880,3.00000,0.000,0.000,0.090,0.000,0.000,2.990,4.970,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-04-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9017300000,0000,0000,"MICROMETROS, PIES DE REY, CALIBRADORES Y GALGAS",CR-COSTA RICA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,24.500,1800.000,36.750,18.368,1855.118,200.00000,0.000,0.000,9.270,0.000,0.000,223.720,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-10-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8413911000,0000,0000,PARA DISTRIBUCION O VENTA DE CARBURANTE,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,62.950,1867.380,94.425,19.618,1981.423,75.00000,0.000,0.000,9.900,0.000,0.000,238.950,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-01-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8525501000,0000,0000,De Radiodifusion,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.640,1883.000,12.960,18.960,1914.920,1.00000,0.000,0.000,9.570,0.000,0.000,230.930,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-01-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.420,31.590,0.630,0.320,32.540,3.00000,0.000,0.000,0.160,0.000,0.000,4.500,4.880,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-10-21,055-QUITO,91-COURIER IMPORTACION,9017300000,0000,0000,"MICROMETROS, PIES DE REY, CALIBRADORES Y GALGAS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.290,411.580,1.935,4.135,417.650,2.00000,0.000,0.000,2.080,0.000,0.000,50.360,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2013-07-19,055-QUITO,91-COURIER IMPORTACION,9209300000,0000,0000,CUERDAS ARMONICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,26.000,1975.670,39.000,20.147,2034.817,829.00000,0.000,0.000,10.170,0.000,0.000,269.810,203.480,0.000
