TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-09-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708993200,0000,0000,SISTEMAS HIDRAULICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.060,25.060,0.090,0.252,25.402,1.00000,0.000,0.000,0.130,0.000,0.000,3.060,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-09-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,AR-ARGENTINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.000,352.000,24.000,3.520,379.520,4.00000,0.000,0.000,1.880,0.000,0.000,54.880,75.920,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-02-18,055-QUITO,91-COURIER IMPORTACION,8708210000,0000,0000,CINTURONES DE SEGURIDAD,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.720,127.920,5.580,1.335,134.835,4.00000,0.000,0.000,0.680,0.000,0.000,16.260,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-07-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,6506100090,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.200,3.900,0.300,0.040,4.240,2.00000,0.000,0.000,0.020,0.000,0.000,0.660,1.270,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-09-10,055-QUITO,91-COURIER IMPORTACION,8438509000,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.210,15.990,0.320,0.160,16.470,1.00000,0.000,0.000,0.080,0.000,0.000,1.990,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-04-14,055-QUITO,91-COURIER IMPORTACION,4420900000,0000,0000,Los demás,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.470,93.400,3.710,0.930,98.040,45.00000,0.000,0.000,0.490,0.000,0.000,15.350,29.410,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-12-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920990000,0000,0000,De los demás plásticos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.280,482.800,2.650,4.850,490.300,28.00000,0.000,0.000,2.450,0.000,0.000,70.900,98.060,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-12-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9615110000,0000,0000,DE CAUCHO ENDURECIDO O PLASTICO,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.970,11.470,1.440,0.120,13.030,8.00000,0.000,0.000,0.080,0.000,0.000,2.050,3.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-07-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9615110000,0000,0000,DE CAUCHO ENDURECIDO O PLASTICO,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.280,4.200,0.430,0.050,4.680,3.00000,0.000,0.000,0.020,0.000,0.000,0.730,1.400,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-03-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8501102000,0000,0000,MOTORES UNIVERSALES,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.200,60.000,1.780,0.620,62.400,1.00000,0.000,0.000,0.310,0.000,0.000,7.900,3.120,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-07-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507600090,0000,0002,Las demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.160,7.000,0.100,0.070,7.170,1.00000,0.000,0.000,0.040,0.000,0.000,1.080,1.790,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-11-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536690090,0000,0000,Los  demás,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,117.840,1.500,1.190,120.530,1.00000,0.000,0.000,0.600,0.000,0.000,15.260,6.030,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-09-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8207191000,0000,0000,Trépanos y coronas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,28.970,1081.320,43.460,11.240,1136.020,4.00000,0.000,0.000,5.680,0.000,0.000,143.820,56.800,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-09-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9405109000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.620,649.200,14.430,6.640,670.270,1.00000,0.000,0.000,3.350,0.000,0.000,104.960,201.080,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-06-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3906909090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,98-KILOGRAMO NETO,45.320,854.000,66.680,9.210,929.890,40.00000,0.000,0.000,4.650,0.000,0.000,120.510,69.740,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-12-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8501102000,0000,0000,MOTORES UNIVERSALES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.450,953.930,1.500,9.550,964.980,1.00000,0.000,0.000,4.820,0.000,0.000,122.170,48.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-04-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536690090,0000,0000,Los  demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.520,86.940,1.500,0.880,89.320,2.00000,0.000,0.000,0.450,0.000,0.000,11.310,4.470,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2020-05-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536690090,0000,0000,Los  demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.030,5.490,0.790,0.060,6.340,1.00000,0.000,0.000,0.030,0.000,0.000,0.800,0.320,0.000
