TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8708702000,0000,0000,"EMBELLECEDORES DE RUEDAS (TAPACUBOS, COPAS, VASOS) Y DEMAS ACCESORIOS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.762,40.6,3.45,0.03,44.08,2,2,0.000,0.000,0.220,0.000,0.000,6.820,4.410,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-16,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,PL-POLONIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.4,117.83,0.63,0.09,118.55,1,1,0.000,0.000,0.590,0.000,0.000,16.680,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-08-26,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307210090,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,46,408.2,2624.28,30.33,3062.81,46,4,1225.120,0.000,15.310,0.000,0.000,623.890,153.140,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-05,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3822003000,0000,0000,MATERIALES DE REFERENCIA CERTIFICADOS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.254,243,5,2.48,250.48,1,1,0.000,0.000,1.250,0.000,0.000,35.240,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,24.78,550.05,0,5.56,555.61,237,237,0.000,0.000,2.810,0.000,0.000,79.140,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-11-16,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8708702000,0000,0000,"EMBELLECEDORES DE RUEDAS (TAPACUBOS, COPAS, VASOS) Y DEMAS ACCESORIOS",GB-REINO UNIDO DE GRAN BRETAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,16.49,21.96,2.18,0.02,24.16,2,2,0.000,0.000,0.120,0.000,0.000,3.740,2.420,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-20,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3005901000,0000,0000,ALGODÓN HIDRÓFILO,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,36.74,265.47,0,0.128,265.598,36.79,720,0.000,0.000,1.750,0.000,0.000,56.670,52.570,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-10-20,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708940000,0000,0000,"VOLANTES, COLUMNAS Y CAJAS DE DIRECCIÓN; SUS PARTES",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,25.65,1368.384,6.079,6.01,1380.473,8,8,0.000,0.000,6.910,0.000,0.000,203.900,69.020,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,1512.402,14734.616,432.37,63.906,15230.892,4929,4929,6092.360,0.000,76.140,0.000,0.000,3635.640,4569.320,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708702000,0000,0000,"EMBELLECEDORES DE RUEDAS (TAPACUBOS, COPAS, VASOS) Y DEMAS ACCESORIOS",BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL ACE-59_( DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005),11-NUMERO DE UNIDADES,JGS-JUEGO,1193.61,18508.16,562.27,62.51,19132.94,683,683,0.000,0.000,95.670,0.000,0.000,2692.020,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3907910000,0000,0000,NO SATURADOS,BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL ACE-59_( DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005),31-KILOGRAMO BRUTO,KG-KILOGRAMO ,35200,63959.02,0,668.93,64627.95,38960,35200,0.000,0.000,337.820,0.000,0.000,9505.990,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-13,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7315120090,0000,0000,Las demás,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,4.92,121.51,1.07,0.36,122.94,4.92,16,0.000,0.000,0.610,0.000,0.000,19.880,18.440,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-08-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708702000,0000,0000,"EMBELLECEDORES DE RUEDAS (TAPACUBOS, COPAS, VASOS) Y DEMAS ACCESORIOS","KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,100.77,732.47,49.36,7.81,789.64,87,87,0.000,0.000,3.940,0.000,0.000,122.170,79.010,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-11-07,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7315120090,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,4.826,255.15,1.581,0.552,257.283,5.35,7,0.000,0.000,1.290,0.000,0.000,41.600,38.600,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-12-12,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4016993000,0000,0000,TAPONES,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,3.512,20.02,1.07,0.04,21.13,12,12,7.400,0.000,0.110,0.000,0.000,4.750,5.280,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8301100000,0000,0000,CANDADOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,207.35,1590,87.54,8.03,1685.57,1000,1000,674.230,0.000,8.430,0.000,0.000,366.950,252.840,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,"KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,18.86,40.03,0.92,1.3,42.25,7,7,0.000,0.000,0.210,0.000,0.000,5.950,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8481100000,0000,0000,Válvulas reductoras de presión. RTE INEN 008 y RTE INEN 226,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,117.341,2728.161,10.094,2.731,2740.986,367,367,0.000,0.000,13.720,0.000,0.000,385.680,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-10-06,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,IN-INDIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.1,59.71,0.15,0.05,59.91,1,1,0.000,0.000,0.300,0.000,0.000,8.430,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8481100000,0000,0000,Válvulas reductoras de presión. RTE INEN 008 y RTE INEN 226,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,8.82,89.95,1.042,0.142,91.134,4,4,0.000,0.000,0.460,0.000,0.000,12.820,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-12,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8301100000,0000,0000,CANDADOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,258,300,76,2.5,378.5,1200,1200,151.400,0.000,1.900,0.000,0.000,82.400,56.780,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-08-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8301100000,0000,0000,CANDADOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,495.094,988.07,32.286,6.323,1026.679,1920,1920,430.830,0.000,5.380,0.000,0.000,234.480,161.560,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-10-10,028-GUAYAQUIL - MARITIMO,73-ALMACEN LIBRE,8301100000,0000,0000,CANDADOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,11.279,224,0.653,2.247,226.9,43,43,0.000,0.000,1.160,0.000,0.000,36.680,34.040,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-11,028-GUAYAQUIL - MARITIMO,73-ALMACEN LIBRE,4202920000,0000,0000,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,32.436,777,2.073,7.791,786.864,34,34,0.000,0.000,3.930,0.000,0.000,143.760,236.060,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-20,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205593000,0000,0000,BURILES Y PUNTAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,44.624,714.8,0.31,1.57,716.68,402,402,108.770,0.000,3.630,0.000,0.000,122.330,36.260,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-09-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708940000,0000,0000,"VOLANTES, COLUMNAS Y CAJAS DE DIRECCIÓN; SUS PARTES",BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,172.307,1926.582,103.377,8.466,2038.425,4,4,0.000,0.000,10.190,0.000,0.000,301.070,101.920,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,58.136,194.76,15.886,3.998,214.644,249,249,0.000,0.000,1.070,0.000,0.000,30.190,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-12-02,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3302900020,0000,0000,Mezclas (incluidas las disoluciones alcohólicas) a base de una o varias sustancias odoríficas,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,5535,85277,998.25,114.727,86389.977,6014.9,5535,0.000,0.000,431.940,0.000,0.000,12155.060,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2016-07-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8536301900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,310.626,1145.12,9.798,1.23,1156.148,394,394,0.000,0.000,5.780,0.000,0.000,170.760,57.810,0.000
