TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-02-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8424909000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.470,1886.480,91.760,19.790,1998.030,25.00000,0.000,0.000,9.990,0.000,0.000,309.090,199.800,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409997000,0000,0000,VÁLVULAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.270,524.760,3.405,5.282,533.447,6.00000,0.000,0.000,2.670,0.000,0.000,64.330,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-05-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421292000,0000,0000,FILTROS MAGNETICOS Y ELECTROMAGNETICOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.000,440.000,19.500,4.600,464.100,11.00000,0.000,0.000,2.320,0.000,0.000,65.300,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-05-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3926904000,0000,0000,JUNTAS O EMPAQUETADURAS,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.200,49.140,0.300,0.494,49.934,10.00000,5.840,0.000,0.250,0.000,0.000,9.240,9.990,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504401000,0000,0000,UNIDADES DE ALIMENTACION ESTABILIZADA (UPS),ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.230,223.230,14.050,2.240,239.520,1.00000,0.000,0.000,1.200,0.000,0.000,30.320,11.980,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-02-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504401000,0000,0000,UNIDADES DE ALIMENTACION ESTABILIZADA (UPS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.700,240.000,2.550,2.430,244.980,1.00000,36.750,0.000,1.220,0.000,0.000,41.330,12.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-09-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504401000,0000,0000,UNIDADES DE ALIMENTACION ESTABILIZADA (UPS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.510,21.000,5.270,0.260,26.530,1.00000,0.000,0.000,0.130,0.000,0.000,3.360,1.330,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-04-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4901999000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.630,73.000,9.940,0.830,83.770,15.00000,0.000,0.000,0.420,0.000,0.000,11.790,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-12-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,US-ESTADOS UNIDOS,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,97.390,1826.220,146.090,19.720,1992.030,135.00000,0.000,0.000,9.950,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-06-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,JP-JAPON,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.420,179.600,14.130,1.940,195.670,10.00000,0.000,0.000,0.980,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-12-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483309000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.120,2291.870,27.180,23.190,2342.240,8.00000,0.000,0.000,11.710,0.000,0.000,296.530,117.100,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-11-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4901999000,0000,0000,Los demás,"VE-VENEZUELA, BOLIVARIAN REPUBLIC OF",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.040,21.000,2.310,0.240,23.550,2.00000,0.000,0.000,0.120,0.000,0.000,2.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-04-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8501312000,0000,0000,LOS DEMAS MOTORES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.200,102.000,83.720,1.860,187.580,3.00000,0.000,0.000,0.940,0.000,0.000,27.710,9.380,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-09-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507600090,0000,0005,"Las demás_(0% solamente para acumuladores o pilas recargables (secundarias), del tipo AA, AAA, 9V y D)",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.000,890.000,449.000,9.050,1348.050,40.00000,0.000,0.000,6.740,0.000,0.000,162.570,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-02-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4901999000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.450,17.690,0.680,0.180,18.550,5.00000,0.000,0.000,0.090,0.000,0.000,2.610,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-09-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708299000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.760,23.460,2.640,0.260,26.360,1.00000,0.000,0.000,0.130,0.000,0.000,3.650,3.950,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517629000,0000,0000,LOS DEMÁS,CL-CHILE,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,20.620,1900.000,30.930,19.310,1950.240,1.00000,0.000,0.000,9.750,0.000,0.000,258.600,195.020,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-07-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,MX-MEXICO,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.120,156.710,173.710,3.300,333.720,6.00000,0.000,0.000,1.670,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-03-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483309000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.440,806.030,17.170,8.232,831.432,14.00000,0.000,0.000,4.150,0.000,0.000,122.810,41.560,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-06-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517629000,0000,0000,LOS DEMÁS,PR-PUERTO RICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.240,22.620,0.370,0.230,23.220,1.00000,0.000,0.000,0.120,0.000,0.000,3.080,2.320,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-01-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,CO-COLOMBIA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,28.770,811.660,230.350,10.420,1052.430,322.00000,0.000,0.000,5.260,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-07-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9506290000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.950,1224.380,28.430,12.528,1265.338,548.00000,0.000,0.000,6.330,0.000,0.000,198.150,379.610,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-09-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8419901000,0000,0000,De calentadores de agua,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.630,400.000,12.940,4.130,417.070,500.00000,0.000,0.000,2.090,0.000,0.000,55.300,41.710,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-05-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,ES-ESPAÑA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.100,79.890,10.650,0.910,91.450,2.00000,0.000,0.000,0.460,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-04-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8484900000,0000,0000,LOS DEMAS,CA-CANADA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,40.000,40.000,0.410,80.410,3.00000,18.740,0.000,0.400,0.000,0.000,14.500,4.020,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8526910000,0000,0000,APARATOS DE RADIONAVEGACION,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,45.970,1635.310,509.440,17.030,2161.780,106.00000,0.000,0.000,10.810,0.000,0.000,325.570,540.450,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7007210000,0000,0000,"DE DIMENSIONES Y FORMATOS QUE PERMITAN SU EMPLEO EN AUTOMOVILES, AERONAVES, BARCOS U OTROS VEHICULOS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,43.940,379.000,65.910,4.449,449.359,2.00000,0.000,0.000,2.250,0.000,0.000,62.290,67.400,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-01-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8484900000,0000,0000,LOS DEMAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.240,30.220,5.020,0.360,35.600,4.00000,12.460,0.000,0.170,0.000,0.000,7.000,1.780,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-07-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3917339000,0000,0000,LOS DEMÁS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.700,3.400,23.480,0.270,27.150,2.00000,0.000,0.000,0.140,0.000,0.000,3.760,4.070,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-12-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8484900000,0000,0000,LOS DEMAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.500,699.880,80.310,7.800,787.990,2.00000,0.000,0.000,3.940,0.000,0.000,99.760,39.400,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-07-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507800000,0000,0000,LOS DEMAS ACUMULADORES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,22.310,1226.250,33.465,12.589,1272.304,67.00000,0.000,0.000,6.360,0.000,0.000,191.620,318.090,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-05-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8202390000,0000,0000,"LAS DEMAS, INCLUIDAS LAS PARTES",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.900,289.580,23.220,3.130,315.930,12.00000,0.000,0.000,1.580,0.000,0.000,46.660,15.800,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-12-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8538900000,0000,0002,LAS DEMAS. ,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.300,27.000,0.450,0.270,27.720,20.00000,0.000,0.000,0.140,0.000,0.000,4.010,5.540,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-05-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507800000,0000,0000,LOS DEMAS ACUMULADORES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.700,59.990,5.550,0.655,66.195,1.00000,7.740,0.000,0.330,0.000,0.000,12.710,16.550,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-06-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8538900000,0000,0002,LAS DEMAS. ,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.200,374.640,29.360,4.040,408.040,5.00000,0.000,0.000,2.040,0.000,0.000,59.000,81.600,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-07-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507800000,0000,0000,LOS DEMAS ACUMULADORES,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,33.500,622.000,50.250,6.720,678.970,1.00000,0.000,0.000,3.390,0.000,0.000,102.250,169.740,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807203020,0000,0000,TV Mayor a 20 pero menor o igual a 32 pulg,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.930,163.300,14.900,1.780,179.980,1.00000,0.000,0.000,0.900,0.000,0.000,31.560,9.000,73.110
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-01-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507800000,0000,0000,LOS DEMAS ACUMULADORES,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.220,55.860,1.980,0.580,58.420,2.00000,20.450,0.000,0.290,0.000,0.000,13.130,14.610,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-03-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8536101000,0000,0000,FUSIBLES PARA VEHICULOS DEL CAPITULO 87,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.450,65.000,0.680,0.660,66.340,1.00000,0.000,0.000,0.330,0.000,0.000,9.800,3.320,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-11-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8482400000,0000,0000,RODAMIENTOS DE AGUJAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.080,160.730,3.120,1.640,165.490,7.00000,0.000,0.000,0.830,0.000,0.000,19.960,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-12-22,055-QUITO,91-COURIER IMPORTACION,8526910000,0000,0000,APARATOS DE RADIONAVEGACION,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,20.970,2145.920,31.455,21.769,2199.144,50.00000,0.000,0.000,11.000,0.000,0.000,331.190,549.790,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-03-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8507800000,0000,0000,LOS DEMAS ACUMULADORES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.250,310.360,15.445,3.261,329.066,148.00000,115.170,0.000,1.650,0.000,0.000,73.940,82.270,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-09-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8538900000,0000,0002,LAS DEMAS. ,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.270,40.000,1.900,0.420,42.320,2.00000,0.000,0.000,0.210,0.000,0.000,6.120,8.460,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-08-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517700000,0000,0000,PARTES,PA-PANAMA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.480,5.490,0.710,0.060,6.260,3.00000,0.000,0.000,0.030,0.000,0.000,0.790,0.310,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-06-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8482990000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.580,91.120,3.870,0.950,95.940,4.00000,0.000,0.000,0.480,0.000,0.000,11.570,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-12-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517700000,0000,0000,PARTES,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.800,1317.900,257.930,15.760,1591.590,116.00000,0.000,0.000,7.950,0.000,0.000,201.500,79.580,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-01-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517700000,0000,0000,PARTES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.790,277.790,14.690,2.930,295.410,37.00000,0.000,0.000,1.470,0.000,0.000,43.630,14.770,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-02-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517700000,0000,0000,PARTES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.210,415.340,6.340,4.210,425.890,139.00000,0.000,0.000,2.120,0.000,0.000,62.920,21.300,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-01-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,5210490000,0000,0000,LOS DEMAS TEJIDOS,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.420,37.140,3.710,0.410,41.260,1.60000,0.000,0.000,0.210,0.000,0.000,6.960,8.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-09-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8301700000,0000,0000,Llaves presentadas aisladamente,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.060,336.000,44.210,3.800,384.010,6.00000,0.000,0.000,1.920,0.000,0.000,53.220,57.600,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2017-06-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544429000,0000,0001,LOS DEMÁS. Aplica para cables para transmisión de datos.Art. 1 de la resolución 10-2014 COMEX.,CA-CANADA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.020,15.000,0.040,0.150,15.190,1.00000,0.000,0.000,0.080,0.000,0.000,2.110,2.280,0.000
