TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7310299000,0000,0000,LOS DEMÁS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,53,40,79.5,1,120.5,510,510,0.000,0.000,0.600,0.000,0.000,16.700,18.070,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-04-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523499000,0000,0000,Los demas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7.5,10,50,0.6,60.6,20,20,0.000,0.000,0.300,0.000,0.000,9.130,15.150,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-15,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9032891100,0000,0000,PARA UNA TENSION INFERIOR O IGUAL A 260 V E INTENSI DAD INFERIOR O IGUAL A 30 A,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.915,264.6,0,2.883,267.483,1,1,0.000,0.000,1.460,0.000,0.000,35.120,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,GB-REINO UNIDO DE GRAN BRETAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.6,83.76,0.93,0.06,84.75,1,1,0.000,0.000,0.420,0.000,0.000,10.210,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,2.8,226.06,4.27,0.17,230.5,2,2,0.000,0.000,1.150,0.000,0.000,27.790,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-15,019-GUAYAQUIL - AEREO,75-ALMACEN ESPECIAL,8523499000,0000,0000,Los demas,SV-EL SALVADOR,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.56,15,50,0.65,65.65,6,6,0.000,0.000,0.320,0.000,0.000,9.880,16.410,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-04-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523499000,0000,0000,Los demas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,24.068,3055.07,83.76,31.2,3170.03,6,6,0.000,0.000,15.840,0.000,0.000,477.390,792.510,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-15,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,36.8,4381.04,55.3,3.36,4439.7,2,2,0.000,0.000,22.200,0.000,0.000,535.440,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-06-06,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,3.8,299.91,6.2,0.22,306.33,4.08,7,0.000,0.000,1.530,0.000,0.000,36.940,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-04-29,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,PL-POLONIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.1,12.16,0.16,0.01,12.33,0.47,1,0.000,0.000,0.060,0.000,0.000,1.490,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,AE-EMIRATOS ARABES UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,6.96,464.857,49.742,2.057,516.656,20,20,0.000,0.000,2.570,0.000,0.000,62.290,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-06-13,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,10.32,197.8,3,1.71,202.51,20,20,0.000,0.000,1.010,0.000,0.000,31.710,60.750,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-09,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8481100000,0000,0000,Válvulas reductoras de presión. RTE INEN 008 y RTE INEN 226,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,0.97,1228.75,0,0.12,1228.87,1,1,0.000,0.000,6.180,0.000,0.000,148.990,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-23,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.3,21.54,0.45,0.03,22.02,2.22,4,0.000,0.000,0.110,0.000,0.000,2.650,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-03-13,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.7,70.95,1.37,0.05,72.37,1,1,0.000,0.000,0.360,0.000,0.000,8.720,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.154,652.5,3.54,0.51,656.55,2,2,0.000,0.000,3.280,0.000,0.000,79.170,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-06-02,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7326110000,0000,0000,BOLAS Y ARTICULOS SIMILARES PARA MOLINOS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,0.2,26.28,0,0.28,26.56,0.25,10,0.000,0.000,0.140,0.000,0.000,3.360,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-11,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,"KP-REPUBLICA DE COREA, POPULAR DEMOCRATICA DE",NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.2,9.91,0.31,0.01,10.23,0.56,1,0.000,0.000,0.050,0.000,0.000,1.230,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9032891100,0000,0000,PARA UNA TENSION INFERIOR O IGUAL A 260 V E INTENSI DAD INFERIOR O IGUAL A 30 A,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,50,2021.92,165.09,21.87,2208.88,4,4,0.000,0.000,11.040,0.000,0.000,266.390,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523499000,0000,0000,Los demas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,30,3700,44.39,4.12,3748.51,2,2,0.000,0.000,18.740,0.000,0.000,564.530,937.130,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-03-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.3,178.18,0.45,0.13,178.76,3,3,0.000,0.000,0.900,0.000,0.000,21.560,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-03-18,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,SK-ESLOVAQUIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.983,125.34,0,1.58,126.92,6,6,0.000,0.000,0.690,0.000,0.000,16.680,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-03-14,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523499000,0000,0000,Los demas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.2,4804.89,1.95,49.5,4856.34,5,5,0.000,0.000,24.280,0.000,0.000,731.350,1214.080,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-12,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7307920000,0000,0001,SOLAMENTE PARA FORJADAS DE ACERO INOXIDABLE PARA PRESI¿N IGUAL O SUPERIOR A 150 PSI,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,3.7,295.61,5.85,0.23,301.69,5.25,81,0.000,0.000,1.520,0.000,0.000,36.380,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-04-01,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4016993000,0000,0000,TAPONES,SE-SUECIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.41,253.5,9.866,3.111,266.477,33,33,0.000,0.000,1.330,0.000,0.000,40.130,66.610,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-06-30,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8708702000,0000,0000,"EMBELLECEDORES DE RUEDAS (TAPACUBOS, COPAS, VASOS) Y DEMAS ACCESORIOS",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.89,116.43,10.29,1.27,127.99,2,2,0.000,0.000,0.640,0.000,0.000,16.970,12.800,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-03-26,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8424901000,0000,0000,"ASPERSORES Y GOTEROS, PARA SISTEMAS DE RIEGO",IL-ISRAEL,"0416-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 5 ART. 55 LRTI (NO APLICA PARA LISTA DE BIENES DEL ANEXO 1 D. E. 1232 - R.O. 393-2S, 31-VII-2008) - Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,21.988,800,0,127.22,927.22,14,14,0.000,0.000,4.840,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-04-09,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523499000,0000,0000,Los demas,GB-REINO UNIDO DE GRAN BRETAÑA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.181,3.15,1.088,0.02,4.258,1,1,0.000,0.000,0.020,0.000,0.000,0.640,1.060,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-19,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414809000,0000,0000,LOS DEMAS,GB-REINO UNIDO DE GRAN BRETAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1596.636,41514.925,0,209.55,41724.475,1,1,0.000,0.000,261.890,0.000,0.000,6316.910,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-03,019-GUAYAQUIL - AEREO,75-ALMACEN ESPECIAL,4820409000,0000,0000,LOS DEMAS,CL-CHILE,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1438,4660,1438,60.98,6158.98,4660,4660,0.000,0.000,30.790,0.000,0.000,964.490,1847.690,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-06-18,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,3040.59,9621.86,799.213,84.858,10505.931,4412,4412,0.000,0.000,52.560,0.000,0.000,1645.210,3151.780,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-27,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,26384.08,60295.28,8537.88799999999,279.297,69112.4649999999,99224,99224,0.000,0.000,344.310,0.000,0.000,10821.970,20733.210,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-16,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9032891100,0000,0000,PARA UNA TENSION INFERIOR O IGUAL A 260 V E INTENSI DAD INFERIOR O IGUAL A 30 A,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,88.194,624.96,20.081,0.099,645.14,96,96,0.000,0.000,3.230,0.000,0.000,77.800,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-09,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708940000,0000,0000,"VOLANTES, COLUMNAS Y CAJAS DE DIRECCIÓN; SUS PARTES",BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,23.934,1080.96,21.95,1.71,1104.62,52,52,0.000,0.000,5.480,0.000,0.000,139.780,55.160,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,CON LA SUPERFICIE EXTERIOR DE HOJAS DE PLASTICO O MATERIA TEXTIL,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12U-DOCENA,9342.627,32247.232,0,44.199,32291.431,14778,1237,0.000,0.000,170.250,0.000,0.000,5340.350,10231.120,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,1604141000,0000,0000,ATUNES,CO-COLOMBIA,0653-SEGUN RES N¿ 113012009RREC001787 SRI. SE LIBERA IVA Y ADV IMP. DE ENLATADOS DE ATUN DE LOS PAISES CAN,NO APLICA,"0109-CAN-COL.ACDO.MICIP-MINFIN #524(R.O #41 OCT-6-92), #33 R.O #123FEB-5-93",31-KILOGRAMO BRUTO,CRT-CARTONES,56136,379250,3600,842.27,383692.27,76055,8900,0.000,0.000,1918.460,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7310299000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7.36,73.589,31.194,7.465,112.248,5,5,0.000,0.000,0.550,0.000,0.000,15.540,16.830,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-02-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205593000,0000,0000,BURILES Y PUNTAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,168.004,1647.282,34.818,3.015,1685.115,278,278,0.000,0.000,8.400,0.000,0.000,213.300,84.220,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-03,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8208200000,0000,0000,PARA TRABAJAR MADERA,CZ-REPUBLICA CHECA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,91,1896,0,19.828,1915.828,188.479,202,0.000,0.000,9.750,0.000,0.000,247.490,97.740,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-01-09,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4016993000,0000,0000,TAPONES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,80.22,55.4,0.97,0.19,56.56,50,50,0.000,0.000,0.270,0.000,0.000,8.500,14.130,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-03-12,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3920919000,0000,0000,LAS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,CAJ-CAJA,2546,16425.2,247.92,104.65,16777.77,2546,10600,0.000,0.000,83.880,0.000,0.000,2023.380,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-23,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8301100000,0000,0000,CANDADOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12U-DOCENA,11967.999,63354.56,1450,77.77,64882.33,92352,7696,0.000,0.000,324.410,0.000,0.000,8992.680,9732.340,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-05-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708702000,0000,0000,"EMBELLECEDORES DE RUEDAS (TAPACUBOS, COPAS, VASOS) Y DEMAS ACCESORIOS",BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.074,15.04,0.43,0.03,15.5,4,4,0.000,0.000,0.080,0.000,0.000,2.060,1.550,0.000
