TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-07-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.010,138.460,4.510,1.430,144.400,4.00000,0.000,0.000,0.720,0.000,0.000,17.410,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-08-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.280,181.040,4.910,1.860,187.810,1.00000,0.000,0.000,0.940,0.000,0.000,22.650,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-01-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.900,446.250,8.850,4.550,459.650,1.00000,0.000,0.000,2.300,0.000,0.000,58.190,22.980,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-11-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9401200000,0000,0000,ASIENTOS DEL TIPO DE LOS UTILIZADOS EN VEHICULOS AUTOMOVILES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,15.450,281.990,23.170,3.050,308.210,1.00000,0.000,0.000,1.540,0.000,0.000,48.270,92.460,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-26,055-QUITO,91-COURIER IMPORTACION,9209920000,0000,0000,PARTES Y ACCESORIOS DE INSTRUMENTOS MUSICALES DE LA PARTIDA NO 92.02,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.410,174.210,2.110,1.760,178.080,1.00000,0.000,0.000,0.890,0.000,0.000,21.480,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-01-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,5607900000,0000,0000,Los demás,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.340,68.750,28.690,0.970,98.410,4.00000,0.000,0.000,0.490,0.000,0.000,13.640,14.760,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-03-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807203040,0000,0000,TV Mayor a 41 pero menor o igual a 50 pulg,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.340,360.000,17.010,3.770,380.780,1.00000,0.000,0.000,1.900,0.000,0.000,67.180,19.040,158.140
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009320000,0000,0000,Con accesorios,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.510,3.740,0.770,0.040,4.550,1.00000,0.000,0.000,0.020,0.000,0.000,0.550,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-01-22,055-QUITO,91-COURIER IMPORTACION,4009320000,0000,0000,Con accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.470,28.450,0.700,0.290,29.440,2.00000,0.000,0.000,0.150,0.000,0.000,3.550,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-07-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8412310000,0000,0000,Con movimiento rectilíneo (cilindros),MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.750,68.210,4.560,0.730,73.500,1.00000,0.000,0.000,0.370,0.000,0.000,9.310,3.680,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-12-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.570,119.950,3.850,1.240,125.040,1.00000,0.000,0.000,0.630,0.000,0.000,18.080,25.010,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-08-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.360,733.440,10.500,7.440,751.380,20.00000,0.000,0.000,3.750,0.000,0.000,90.620,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-02-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8412310000,0000,0000,Con movimiento rectilíneo (cilindros),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.590,1478.260,21.880,15.000,1515.140,1.00000,0.000,0.000,7.580,0.000,0.000,191.820,75.760,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504509000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.440,93.500,3.660,0.970,98.130,55.00000,0.000,0.000,0.490,0.000,0.000,12.420,4.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-04-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318220000,0000,0001,NO REQUIERE INEN PRODUCTOS DISTINTOS DE PERFILES CORRUGADOS Y POSTES DE ACERO GUARDAVIAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.010,46.820,14.250,0.610,61.680,3.00000,0.000,0.000,0.310,0.000,0.000,8.540,9.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-12-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920990000,0000,0000,De los demás plásticos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.760,548.870,141.000,6.900,696.770,27.00000,0.000,0.000,3.480,0.000,0.000,100.750,139.350,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-07-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.260,3.500,1.500,0.050,5.050,7.00000,0.000,0.000,0.030,0.000,0.000,0.730,1.010,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920990000,0000,0000,De los demás plásticos,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.500,30.000,11.250,0.410,41.660,30.00000,0.000,0.000,0.210,0.000,0.000,6.020,8.330,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-04-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.000,119.600,11.040,1.280,131.920,8.00000,0.000,0.000,0.640,0.000,0.000,19.060,26.380,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-07-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4819600000,0000,0000,"Cartonajes de oficina, tienda o similares",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.570,10.000,3.850,0.140,13.990,20.00000,0.000,0.000,0.070,0.000,0.000,1.940,2.100,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.400,717.280,3.000,7.210,727.490,6.00000,0.000,0.000,3.630,0.000,0.000,87.730,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920990000,0000,0000,De los demás plásticos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.630,467.830,17.595,4.851,490.276,36.00000,0.000,0.000,2.450,0.000,0.000,70.900,98.060,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-02-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3406000000,0000,0000,"VELAS, CIRIOS Y ARTICULOS SIMILARES.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.640,4.400,2.460,0.070,6.930,22.00000,0.000,0.000,0.030,0.000,0.000,1.000,1.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9021102000,0000,0000,PARA FRACTURAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,93.040,452.620,139.670,5.920,598.210,724.00000,0.000,0.000,3.000,0.000,0.000,75.740,29.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-10-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8412310000,0000,0000,Con movimiento rectilíneo (cilindros),MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.900,68.720,18.110,0.870,87.700,1.00000,0.000,0.000,0.440,0.000,0.000,11.100,4.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-10-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8438509000,0000,0000,Las demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12.000,116.990,18.000,1.350,136.340,1.00000,0.000,0.000,0.680,0.000,0.000,16.440,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-08-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7318220000,0000,0001,NO REQUIERE INEN PRODUCTOS DISTINTOS DE PERFILES CORRUGADOS Y POSTES DE ACERO GUARDAVIAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.060,32.660,3.730,0.360,36.750,2.00000,0.000,0.000,0.180,0.000,0.000,5.090,5.510,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009420000,0000,0000,Con accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.150,27.080,10.690,0.380,38.150,1.00000,0.000,0.000,0.190,0.000,0.000,5.290,5.720,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-10-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8481805900,0000,0001,0% solamente para accesorios para medidores de bronce.,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.990,162.530,5.760,1.680,169.970,1.00000,0.000,0.000,0.850,0.000,0.000,20.500,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8515809000,0000,0000,LOS DEMÁS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.700,630.000,12.980,6.430,649.410,1.00000,0.000,0.000,3.250,0.000,0.000,82.220,32.470,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-04-30,055-QUITO,91-COURIER IMPORTACION,8487901000,0000,0000,ENGRASADORES NO AUTOMÁTICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.970,458.630,14.960,4.740,478.330,50.00000,0.000,0.000,2.390,0.000,0.000,57.690,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-08-20,055-QUITO,91-COURIER IMPORTACION,5607900000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.040,1181.240,30.360,12.120,1223.720,20.00000,0.000,0.000,6.120,0.000,0.000,169.600,183.560,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-02,055-QUITO,91-COURIER IMPORTACION,9209990000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.270,1863.820,10.905,18.747,1893.472,210.00000,0.000,0.000,9.470,0.000,0.000,228.350,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-11-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8448490000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.580,1325.000,14.360,13.390,1352.750,2.00000,0.000,0.000,6.760,0.000,0.000,171.260,67.640,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-02-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.990,40.000,2.980,0.430,43.410,1.00000,0.000,0.000,0.220,0.000,0.000,5.240,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-01-31,055-QUITO,96-IMPORTACION DE TRAFICO POSTAL,5607900000,0000,0000,Los demás,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.600,22.000,10.000,0.320,32.320,6.00000,0.000,0.000,0.160,0.000,0.000,4.480,4.850,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-05-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8421299000,0000,0000,Los demás,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.520,95.040,16.670,1.120,112.830,4.00000,0.000,0.000,0.560,0.000,0.000,15.640,16.920,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-11-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8533290000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.530,24.930,0.800,0.260,25.990,1.00000,0.000,0.000,0.130,0.000,0.000,3.130,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-05-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8422309020,0000,0000,Para envasar líquidos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.990,453.170,8.980,4.620,466.770,1.00000,0.000,0.000,2.330,0.000,0.000,56.290,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-03-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.980,338.080,10.470,3.490,352.040,12.00000,0.000,0.000,1.760,0.000,0.000,42.460,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-04-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920940000,0000,0000,De resinas fenólicas,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.960,277.800,4.500,2.820,285.120,20.00000,0.000,0.000,1.430,0.000,0.000,41.230,57.020,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-01-16,055-QUITO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.270,720.000,16.900,7.370,744.270,3.00000,0.000,0.000,3.720,0.000,0.000,94.220,37.210,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8515809000,0000,0000,LOS DEMÁS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.000,1400.000,260.000,16.600,1676.600,2.00000,0.000,0.000,8.380,0.000,0.000,212.260,83.830,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-10-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8515110000,0000,0000,SOLDADORES Y PISTOLAS PARA SOLDAR,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.020,6.390,0.030,0.060,6.480,1.00000,0.000,0.000,0.030,0.000,0.000,0.820,0.320,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-12-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8517610000,0000,0000,ESTACIONES BASE,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.760,669.760,11.640,6.810,688.210,4.00000,0.000,0.000,3.440,0.000,0.000,91.260,68.820,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-12-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4011201000,0000,0000,Radiales,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,68.850,1082.540,103.280,11.860,1197.680,6.00000,0.000,0.000,5.980,0.000,0.000,152.740,11.980,57.140
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807203040,0000,0000,TV Mayor a 41 pero menor o igual a 50 pulg,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.970,231.000,22.460,2.530,255.990,1.00000,0.000,0.000,1.280,0.000,0.000,51.390,12.800,158.140
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-23,055-QUITO,91-COURIER IMPORTACION,4011201000,0000,0000,Radiales,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,38.100,1888.000,57.150,19.450,1964.600,4.00000,0.000,0.000,9.820,0.000,0.000,243.080,19.650,31.620
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-12,055-QUITO,96-IMPORTACION DE TRAFICO POSTAL,4016920000,0000,0000,Gomas de borrar,AT-AUSTRIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.500,0.170,0.750,0.009,0.929,4.00000,0.000,0.000,0.000,0.000,0.000,0.140,0.230,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-09,055-QUITO,91-COURIER IMPORTACION,9209920000,0000,0000,PARTES Y ACCESORIOS DE INSTRUMENTOS MUSICALES DE LA PARTIDA NO 92.02,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.000,269.250,7.500,2.768,279.518,5.00000,0.000,0.000,1.400,0.000,0.000,33.710,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-06-28,055-QUITO,91-COURIER IMPORTACION,9807203040,0000,0000,TV Mayor a 41 pero menor o igual a 50 pulg,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,20.000,233.250,30.000,2.630,265.880,1.00000,0.000,0.000,1.330,0.000,0.000,52.640,13.290,158.140
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-05-09,055-QUITO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,PE-PERU,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.400,6.030,1.580,0.080,7.690,1.00000,0.000,0.000,0.040,0.000,0.000,0.970,0.380,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-11-28,055-QUITO,91-COURIER IMPORTACION,8409994000,0000,0000,Bloques y culatas,BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,22.140,320.170,33.210,3.200,356.580,1.00000,0.000,0.000,1.780,0.000,0.000,43.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-05-07,055-QUITO,96-IMPORTACION DE TRAFICO POSTAL,9404900000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.680,12.000,1.020,0.130,13.150,1.00000,0.000,0.000,0.070,0.000,0.000,2.060,3.950,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-09-05,055-QUITO,91-COURIER IMPORTACION,3917231000,0000,0000,"Para sistemas de riego por goteo, por aspersión u otros",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.150,28.030,0.220,0.280,28.530,3.00000,0.000,0.000,0.140,0.000,0.000,3.950,4.280,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-11-14,055-QUITO,91-COURIER IMPORTACION,9209990000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.120,55.980,0.190,0.560,56.730,2.00000,0.000,0.000,0.290,0.000,0.000,6.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2019-01-28,055-QUITO,96-IMPORTACION DE TRAFICO POSTAL,9018410000,0000,0000,"TORNOS DENTALES, INCLUSO COMBINADOS CON OTROS EQUIPOS DENTALES SOBRE BASAMENTO COMUN",SG-SINGAPUR,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.490,65.000,0.735,0.658,66.393,65.00000,0.000,0.000,0.330,0.000,0.000,8.410,3.320,0.000
