TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-12-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9018410000,0000,0000,"TORNOS DENTALES, INCLUSO COMBINADOS CON OTROS EQUIPOS DENTALES SOBRE BASAMENTO COMUN",BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL ACE-59_( DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005),11-NUMERO DE UNIDADES,3.510,388.000,88.740,3.880,480.620,4.00000,0.000,0.000,1.960,0.000,0.000,47.260,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-05-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8533290000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.130,50.000,3.210,0.530,53.740,1.00000,0.000,0.000,0.270,0.000,0.000,6.480,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-12-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.360,202.690,2.020,2.030,206.740,1.00000,0.000,0.000,1.020,0.000,0.000,24.690,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-03-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.590,1716.360,21.930,17.380,1755.670,3.00000,0.000,0.000,8.780,0.000,0.000,211.730,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-12-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9401200000,0000,0000,ASIENTOS DEL TIPO DE LOS UTILIZADOS EN VEHICULOS AUTOMOVILES,AE-EMIRATOS ARABES UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.960,5.000,5.930,0.110,11.040,1.00000,0.000,0.000,0.060,0.000,0.000,1.520,1.530,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-11-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8474900000,0000,0000,Partes,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.480,527.850,2.720,5.310,535.880,1.00000,0.000,0.000,2.680,0.000,0.000,64.630,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9105190000,0000,0000,LOS DEMAS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.220,3.430,0.420,0.040,3.890,1.00000,0.000,0.000,0.020,0.000,0.000,0.610,1.170,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8487901000,0000,0000,ENGRASADORES NO AUTOMÁTICOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.380,3.420,27.630,0.310,31.360,10.00000,0.000,0.000,0.160,0.000,0.000,3.780,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9506590090,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.120,156.310,21.180,1.770,179.260,31.00000,0.000,0.000,0.900,0.000,0.000,28.070,53.780,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-01-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8533290000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.270,79.960,1.900,0.820,82.680,2.00000,0.000,0.000,0.410,0.000,0.000,9.970,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-08-23,055-QUITO,91-COURIER IMPORTACION,8533290000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.610,37.880,0.910,0.390,39.180,3.00000,0.000,0.000,0.200,0.000,0.000,4.730,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3917299900,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.340,4.000,5.030,0.090,9.120,20.00000,0.000,0.000,0.050,0.000,0.000,1.100,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-03-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8515809000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.650,25.990,0.980,0.270,27.240,1.00000,0.000,0.000,0.140,0.000,0.000,3.450,1.360,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9209990000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.270,138.390,4.905,1.433,144.728,2.00000,0.000,0.000,0.720,0.000,0.000,17.450,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-10-20,055-QUITO,91-COURIER IMPORTACION,4009320000,0000,0000,Con accesorios,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.030,9.120,0.045,0.092,9.257,1.00000,0.000,0.000,0.050,0.000,0.000,1.120,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-16,055-QUITO,91-COURIER IMPORTACION,9807203040,0000,0000,TV Mayor a 41 pero menor o igual a 50 pulg,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.450,340.130,21.670,3.620,365.420,1.00000,0.000,0.000,1.830,0.000,0.000,65.240,18.270,158.140
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-05-27,055-QUITO,91-COURIER IMPORTACION,8416900000,0000,0000,Partes,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.070,1300.000,13.610,1.320,1314.930,20.00000,0.000,0.000,6.570,0.000,0.000,166.470,65.750,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-10-18,055-QUITO,91-COURIER IMPORTACION,7205290000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.770,113.000,2.120,1.150,116.270,1.00000,0.000,0.000,0.580,0.000,0.000,14.020,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-08-17,055-QUITO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,11.070,464.680,16.600,4.810,486.090,1.00000,0.000,0.000,2.430,0.000,0.000,61.540,24.300,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-02-08,055-QUITO,91-COURIER IMPORTACION,9005100000,0000,0000,BINOCULARES (INCLUIDOS LOS PRISMATICOS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.070,18.600,7.605,0.262,26.467,1.00000,0.000,0.000,0.130,0.000,0.000,4.140,7.940,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-09-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8515110000,0000,0000,SOLDADORES Y PISTOLAS PARA SOLDAR,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.730,4.800,1.090,0.060,5.950,4.00000,0.000,0.000,0.030,0.000,0.000,0.720,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-03-11,055-QUITO,91-COURIER IMPORTACION,8515809000,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12.400,1600.000,18.630,16.190,1634.820,2.00000,0.000,0.000,8.170,0.000,0.000,206.970,81.740,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-08-03,055-QUITO,91-COURIER IMPORTACION,8515110000,0000,0000,SOLDADORES Y PISTOLAS PARA SOLDAR,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.190,9.960,0.290,0.100,10.350,2.00000,0.000,0.000,0.050,0.000,0.000,1.250,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-05-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.380,47.700,2.080,0.500,50.280,1.00000,0.000,0.000,0.250,0.000,0.000,6.060,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-10-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9404900000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.100,1236.750,104.180,13.410,1354.340,3.00000,0.000,0.000,6.770,0.000,0.000,212.090,406.300,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-09-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8533290000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.820,29.460,1.230,0.310,31.000,2.00000,0.000,0.000,0.160,0.000,0.000,3.740,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-22,055-QUITO,91-COURIER IMPORTACION,3918101000,0000,0000,Revestimientos para suelos,BE-BELGICA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.900,15.480,28.350,0.150,43.980,9.00000,0.000,0.000,0.220,0.000,0.000,6.360,8.800,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-26,055-QUITO,91-COURIER IMPORTACION,7205290000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.620,269.540,9.960,2.800,282.300,1.00000,0.000,0.000,1.410,0.000,0.000,34.050,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-11-09,055-QUITO,91-COURIER IMPORTACION,8474900000,0000,0000,Partes,TR-TURQUIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.310,89.000,1.960,0.910,91.870,2.00000,0.000,0.000,0.460,0.000,0.000,11.080,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-16,055-QUITO,91-COURIER IMPORTACION,3917299900,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.980,24.000,1.500,0.260,25.760,6.00000,0.000,0.000,0.130,0.000,0.000,3.110,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-09,055-QUITO,91-COURIER IMPORTACION,8474900000,0000,0000,Partes,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.080,457.850,6.050,4.640,468.540,2.00000,0.000,0.000,2.340,0.000,0.000,64.940,70.280,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-10-18,055-QUITO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.210,301.950,15.320,3.020,320.290,3.00000,0.000,0.000,1.610,0.000,0.000,38.630,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-14,055-QUITO,91-COURIER IMPORTACION,8515809000,0000,0000,LOS DEMÁS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.500,240.000,24.840,2.650,267.490,2.00000,0.000,0.000,1.340,0.000,0.000,33.860,13.370,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-12-08,055-QUITO,91-COURIER IMPORTACION,4009320000,0000,0000,Con accesorios,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.370,36.330,4.480,0.410,41.220,2.00000,0.000,0.000,0.210,0.000,0.000,4.970,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-05-13,055-QUITO,91-COURIER IMPORTACION,8472904000,0000,0000,Perforadoras o grapadoras,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.100,25.980,0.150,0.260,26.390,2.00000,0.000,0.000,0.130,0.000,0.000,3.340,1.320,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-02-20,055-QUITO,91-COURIER IMPORTACION,8515110000,0000,0000,SOLDADORES Y PISTOLAS PARA SOLDAR,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.190,437.800,10.780,4.490,453.070,4.00000,0.000,0.000,2.270,0.000,0.000,57.360,22.650,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-25,055-QUITO,91-COURIER IMPORTACION,9404900000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.740,45.000,1.090,0.460,46.550,2.00000,0.000,0.000,0.230,0.000,0.000,7.290,13.970,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-08-25,055-QUITO,91-COURIER IMPORTACION,8422309020,0000,0000,Para envasar líquidos,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,17.960,3585.000,650.000,35.850,4270.850,30.00000,0.000,0.000,21.350,0.000,0.000,515.060,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-10,055-QUITO,91-COURIER IMPORTACION,4013900000,0000,0000,Las demás,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.140,12.850,0.920,0.130,13.900,1.00000,0.000,0.000,0.070,0.000,0.000,1.930,2.090,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-22,055-QUITO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.350,147.480,0.540,1.480,149.500,2.00000,0.000,0.000,0.750,0.000,0.000,18.030,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-09-21,055-QUITO,91-COURIER IMPORTACION,8422309020,0000,0000,Para envasar líquidos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.290,208.450,36.550,2.450,247.450,1.00000,0.000,0.000,1.240,0.000,0.000,29.840,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-11-25,055-QUITO,91-COURIER IMPORTACION,8483609000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.260,3.500,0.390,0.040,3.930,2.00000,0.000,0.000,0.020,0.000,0.000,0.470,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-01-12,055-QUITO,91-COURIER IMPORTACION,8533290000,0000,0000,LAS DEMAS,TH-TAILANDIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.170,7.200,2.850,0.100,10.150,600.00000,0.000,0.000,0.050,0.000,0.000,1.220,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-12,055-QUITO,91-COURIER IMPORTACION,8517610000,0000,0000,ESTACIONES BASE,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.250,1971.840,10.875,19.827,2002.542,3.00000,0.000,0.000,10.010,0.000,0.000,265.540,200.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-02-09,055-QUITO,91-COURIER IMPORTACION,9023009000,0000,0000,LOS DEMÁS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,22.700,60.000,34.050,0.940,94.990,12.00000,0.000,0.000,0.470,0.000,0.000,12.030,4.750,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-09-29,055-QUITO,91-COURIER IMPORTACION,2710990000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.250,68.850,0.380,0.690,69.920,3.00000,0.000,0.000,0.350,0.000,0.000,8.430,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-10-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4009420000,0000,0000,Con accesorios,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.620,91.800,3.400,0.950,96.150,1.00000,0.000,0.000,0.480,0.000,0.000,12.170,4.810,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-01-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4010310000,0000,0000,"Correas de transmisión sin fin, estriadas, de sección trapezoidal, de circunferencia exterior superior a 60 cm pero inferior o igual a 180 cm",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,76.060,21.820,0.980,98.860,2.00000,0.000,0.000,0.490,0.000,0.000,12.510,4.940,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.330,27.490,0.500,0.280,28.270,2.00000,0.000,0.000,0.140,0.000,0.000,4.090,5.660,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-01-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.520,20.790,2.280,0.220,23.290,17.00000,0.000,0.000,0.130,0.000,0.000,3.380,4.660,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-01-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.330,4.050,0.480,0.050,4.580,2.00000,0.000,0.000,0.020,0.000,0.000,0.660,0.910,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-08-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.520,32.000,0.780,0.330,33.110,1.00000,0.000,0.000,0.170,0.000,0.000,3.990,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-07-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.160,5.910,0.220,0.070,6.200,1.00000,0.000,0.000,0.030,0.000,0.000,0.900,1.240,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-12-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8412310000,0000,0000,Con movimiento rectilíneo (cilindros),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,23.230,3010.500,61.170,30.710,3102.380,8.00000,0.000,0.000,15.510,0.000,0.000,392.760,155.120,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-09-30,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3924900000,0000,0000,Los demás,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.160,5.460,0.250,0.060,5.770,2.00000,0.000,0.000,0.030,0.000,0.000,0.690,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-05-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920990000,0000,0000,De los demás plásticos,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.540,94.140,6.810,1.010,101.960,1.00000,0.000,0.000,0.510,0.000,0.000,14.740,20.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-07-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3920990000,0000,0000,De los demás plásticos,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.500,1531.460,2.210,15.340,1549.010,12.00000,0.000,0.000,7.750,0.000,0.000,223.990,309.800,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-04-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9001500000,0000,0000,LENTES DE OTRAS MATERIAS PARA GAFAS (ANTEOJOS),CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.700,140.000,8.550,1.490,150.040,3.00000,0.000,0.000,0.750,0.000,0.000,18.090,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2021-06-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8512901000,0000,0000,BRAZOS Y CUCHILLAS PARA LIMPIAPARABRISAS DE VEHÍCULOS AUTOMÓVILES Y VELOCÍPEDOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.390,42.780,0.590,0.430,43.800,2.00000,0.000,0.000,0.220,0.000,0.000,5.800,4.380,0.000
