TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-05-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8481100000,0000,0000,Válvulas reductoras de presión,GB-REINO UNIDO DE GRAN BRETAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.953,302.941,0,3.215,306.156,2,2,0.000,0.000,1.620,0.000,0.000,39.170,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-06-10,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8523499000,0000,0000,Los demas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,0.69,470.25,0,0.99,471.24,1,1,0.000,0.000,2.380,0.000,0.000,71.830,119.240,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-01-15,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8708940000,0000,0000,"VOLANTES, COLUMNAS Y CAJAS DE DIRECCIÓN; SUS PARTES","KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,2.41,675.21,0,3.19,678.4,1,1,0.000,0.000,3.440,0.000,0.000,87.070,34.390,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-03-22,019-GUAYAQUIL - AEREO,75-ALMACEN ESPECIAL,9030310000,0000,0000,"MULTÍMETROS, SIN DISPOSITIVO REGISTRADOR",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,3,275,3.175,2.784,280.959,1,1,0.000,0.000,1.400,0.000,0.000,35.570,14.050,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-06-24,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9030820000,0000,0000,"PARA MEDIDA O CONTROL DE OBLEAS (WAFERS) O DISPOSITIVOS, SEMICONDUCTORES",ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,22.27,10514.7,0,3.61,10518.31,120,120,0.000,0.000,54.520,0.000,0.000,1314.960,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-05-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7315120090,0000,0000,Las demás,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.976,304.92,67.72,3.73,376.37,2,2,0.000,0.000,1.880,0.000,0.000,52.170,56.460,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7310299000,0000,0000,Los demás,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,1451.713,9011.95,319.612,40.297,9371.85900000001,21492,21492,0.000,0.000,46.830,0.000,0.000,1298.880,1405.750,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-05-31,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,Con la superficie exterior de hojas de plástico o materia textil,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,22848.8,25782.92,2211.5,273.21,28267.63,44467,44467,0.000,0.000,141.370,0.000,0.000,4426.720,8480.280,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-05,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8504402000,0000,0000,ARRANCADORES ELECTRÓNICOS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,66.601,2772,0,29.766,2801.766,4,4,0.000,0.000,15.270,0.000,0.000,386.680,152.720,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-06-20,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414809000,0000,0000,Los demás,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1269.818,34031.09,2222.18,30.35,36283.62,1,1,0.000,0.000,183.260,0.000,0.000,4640.150,1832.600,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,"KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,702.15,11949.41,300.393,41.991,12291.794,474,474,0.000,0.000,61.470,0.000,0.000,1482.380,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,Con la superficie exterior de hojas de plástico o materia textil,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,852.059,16276.56,181.315,162.766,16620.641,1104,1104,0.000,0.000,83.100,0.000,0.000,2602.800,4986.200,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-21,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,Con la superficie exterior de hojas de plástico o materia textil,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,41502.39,88927.803,4520.04,228.716,93676.5589999999,40323,40323,0.000,0.000,479.330,0.000,0.000,15012.120,28758.770,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-03-20,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,206.55,4200.97,34.82,42.36,4278.15,977,977,0.000,0.000,21.410,0.000,0.000,515.950,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-04-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205593000,0000,0000,Buriles y puntas,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,2.69,9.98,0.26,0.01,10.25,18,18,0.000,0.000,0.050,0.000,0.000,1.300,0.510,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-05-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,5702420000,0000,0000,De materia textil sintética o artificial,BE-BELGICA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,82-METRO CUADRADO,U-UNIDAD,16778.02,120685.12,0,48.84,120733.96,3759,3759,0.000,0.000,616.540,0.000,0.000,18110.880,27003.570,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-06,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8708940000,0000,0000,"VOLANTES, COLUMNAS Y CAJAS DE DIRECCIÓN; SUS PARTES",FR-FRANCIA,NO APLICA,NO APLICA,0800-PROTOCOLO DE ADHESION DEL ECUADOR AL ACUERDO COMERCIAL MULTIPARTES CON LA UNIÓN EUROPEA,11-NUMERO DE UNIDADES,U-UNIDAD,1.261,11.811,9.531,0.061,21.403,1,1,0.000,0.000,0.110,0.000,0.000,2.650,0.540,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-05-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,0802320000,0000,0000,Sin cáscara,CL-CHILE,"0613-IVA 0 EN PRODUCTOS ALIMENTICIOS, CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #1",NO APLICA,0037-ACDO. COMP. ECO.-ALADI-CHI. #32 DEC. EJ. # 2439 SUP. R.O # 603 ENE-03-95,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,18480,103346,1501.51,169.66,105017.17,19904,18480,0.000,0.000,525.080,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-01-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8708940000,0000,0000,"VOLANTES, COLUMNAS Y CAJAS DE DIRECCIÓN; SUS PARTES",JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,31.951,2371.278,5.33,7.58,2384.188,48,48,0.000,0.000,12.560,0.000,0.000,318.110,125.630,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-01-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,Con la superficie exterior de hojas de plástico o materia textil,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,203.76,1058.4,65.86,10.58,1134.84,120,120,0.000,0.000,5.670,0.000,0.000,177.720,340.460,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-01-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8536301900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,661.583,3096.74,45.015,0.325,3142.08,946,946,0.000,0.000,15.700,0.000,0.000,397.790,157.110,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-06-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8511909000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,1547,11461.2,31.8,114.93,11607.93,3200,3200,0.000,0.000,58.050,0.000,0.000,1399.900,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,Con la superficie exterior de hojas de plástico o materia textil,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,17071.48,14132.8,1959.5,160.4,16252.7,17834,17834,0.000,0.000,81.280,0.000,0.000,2545.140,4875.810,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-02-07,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202920000,0000,0000,Con la superficie exterior de hojas de plástico o materia textil,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,SET-SET,226.013,22116.629,451.39,84.06,22652.079,2109,2109,0.000,0.000,113.260,0.000,0.000,3547.300,6795.620,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-04-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8481100000,0000,0000,Válvulas reductoras de presión,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.64,100.21,2.19,0.12,102.52,2,2,0.000,0.000,0.510,0.000,0.000,12.370,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-04-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8536301900,0000,0000,LOS DEMÁS,PL-POLONIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,153.4,16.91,1.8,0.06,18.77,525,525,0.000,0.000,0.100,0.000,0.000,2.370,0.940,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2019-05-12,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9032891100,0000,0000,PARA UNA TENSION INFERIOR O IGUAL A 260 V E INTENSI DAD INFERIOR O IGUAL A 30 A,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,47.613,1638.4,34.858,2.507,1675.765,164,164,0.000,0.000,8.390,0.000,0.000,212.180,83.800,0.000
