TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-12-23,055-QUITO,91-COURIER IMPORTACION,8501109100,0000,0000,DE CORRIENTE CONTINUA,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.830,114.500,8.745,1.232,124.477,50.00000,0.000,0.000,0.620,0.000,0.000,15.010,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-12-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8207300000,0000,0000,"UTILES DE EMBUTIR, ESTAMPAR O PUNZONAR",IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.000,1061.990,10.500,10.720,1083.210,2.00000,0.000,0.000,5.420,0.000,0.000,143.630,108.320,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-02-13,055-QUITO,91-COURIER IMPORTACION,8708295000,0000,0000,"VIDRIOS ENMARCADOS; VIDRIOS, INCLUSO ENMARCADOS, CON RESISTENCIAS CALENTADORAS O DISPOSITIVOS DE CONEXION ELECTRICA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.350,521.940,5.175,5.271,532.386,1.00000,0.000,0.000,2.660,0.000,0.000,73.780,79.850,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9028209000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.800,142.520,81.330,2.240,226.090,1.00000,0.000,0.000,1.130,0.000,0.000,28.620,11.300,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9405109000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.480,144.000,11.220,1.550,156.770,12.00000,0.000,0.000,0.780,0.000,0.000,24.550,47.030,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-02-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8501102000,0000,0000,MOTORES UNIVERSALES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.540,52.640,3.810,0.565,57.015,4.00000,0.000,0.000,0.280,0.000,0.000,6.870,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-06-03,055-QUITO,91-COURIER IMPORTACION,8431439000,0000,0000,LAS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.200,20.000,10.800,0.310,31.110,2.00000,0.000,0.000,0.160,0.000,0.000,3.750,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-26,055-QUITO,91-COURIER IMPORTACION,8207300000,0000,0000,"UTILES DE EMBUTIR, ESTAMPAR O PUNZONAR",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.700,259.250,2.550,2.618,264.418,5.00000,0.000,0.000,1.320,0.000,0.000,35.060,26.440,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8209009000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.000,995.000,4.500,10.000,1009.500,150.00000,0.000,0.000,5.050,0.000,0.000,121.750,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-08-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8411990000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.880,1220.120,8.820,12.290,1241.230,1.00000,0.000,0.000,6.210,0.000,0.000,149.690,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3215190000,0000,0001,"EXCEPTO PARA TINTAS FLEXOGR¿FICAS SIN SOLVENTES DE CURADO A LA EXPOSICI¿N DE LUZ ULTRAVIOLETA, PARA IMPRIMIR SOBRE SUSTRATOS PL¿STICOS.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,22.680,882.500,34.020,9.165,925.685,18.00000,0.000,0.000,4.630,0.000,0.000,117.190,46.280,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-12,055-QUITO,91-COURIER IMPORTACION,8501109100,0000,0000,DE CORRIENTE CONTINUA,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.640,114.500,12.960,1.275,128.735,50.00000,0.000,0.000,0.640,0.000,0.000,15.530,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4420100000,0000,0000,"ESTATUILLAS Y DEMAS OBJETOS DE ADORNO, DE MADERA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.200,97.500,6.300,1.040,104.840,3.00000,0.000,0.000,0.520,0.000,0.000,16.420,31.450,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-05-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8501109100,0000,0000,DE CORRIENTE CONTINUA,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,9.760,410.000,14.640,4.246,428.886,6.00000,0.000,0.000,2.140,0.000,0.000,51.720,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-03-06,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3901100000,0000,0000,"POLIETILENO DE DENSIDAD INFERIOR A 0,94",CL-CHILE,"0370-MUESTRA SIN VALOR COMERCIAL ; COPCI, ART 125 G).",NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,15.000,15.000,22.500,0.375,37.875,15.00000,0.000,0.000,0.180,0.000,0.000,4.560,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-07-31,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8501311000,0000,0000,"MOTORES CON REDUCTORES, VARIADORES O MULTIPLICADORES DE VELOCIDAD",DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.820,934.070,2.730,9.368,946.168,1.00000,0.000,0.000,4.730,0.000,0.000,114.110,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-13,055-QUITO,91-COURIER IMPORTACION,3917399000,0000,0000,LOS DEMÁS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.450,102.000,5.175,1.072,108.247,1.00000,0.000,0.000,0.540,0.000,0.000,15.000,16.240,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-06-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544421000,0000,0000,DE TELECOMUNICACIÓN,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.720,200.000,194.000,3.940,397.940,5.00000,0.000,0.000,1.990,0.000,0.000,55.150,59.690,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-06-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9504200000,0000,0000,BILLARES DE CUALQUIER CLASE Y SUS ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.000,750.000,3.000,7.530,760.530,1.00000,0.000,0.000,3.800,0.000,0.000,119.100,228.160,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,26.000,321.000,39.000,3.600,363.600,300.00000,0.000,0.000,1.820,0.000,0.000,50.400,54.540,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-04-25,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,5911909000,0000,0001,EXCEPTO PARA DISCOS DE TELAS,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,8.700,198.000,186.480,3.840,388.320,60.00000,0.000,0.000,1.940,0.000,0.000,46.830,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.890,51.280,1.340,0.530,53.150,1.00000,0.000,0.000,0.270,0.000,0.000,7.370,7.970,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-12-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8512201000,0000,0000,FAROS DE CARRETERA (EXCEPTO FAROS SELLADOS DE LA SUBPARTIDA NO 8539.10.00),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.300,113.420,13.320,1.270,128.010,1.00000,0.000,0.000,0.640,0.000,0.000,16.970,12.800,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-03-20,055-QUITO,91-COURIER IMPORTACION,8544421000,0000,0000,DE TELECOMUNICACIÓN,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.050,45.000,0.075,0.451,45.526,1.00000,0.000,0.000,0.230,0.000,0.000,6.310,6.830,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,2918291100,0000,0000,P-HIDROXIBENZOATO DE METILO ,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,50.000,516.500,75.000,5.920,597.420,2.00000,0.000,0.000,2.990,0.000,0.000,72.050,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-05-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.570,69.540,11.140,0.810,81.490,2.00000,0.000,0.000,0.410,0.000,0.000,11.290,12.220,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-07-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544421000,0000,0000,DE TELECOMUNICACIÓN,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.450,5.580,22.670,0.280,28.530,1.00000,0.000,0.000,0.140,0.000,0.000,3.950,4.280,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-11,019-GUAYAQUIL - AEREO,92-IMPORTACIONES CORREOS DEL ECUADOR,9807302000,0000,0001,COMPLEMENTIOS Y TEXTILES CONFECCIONADOS_(NO INEN),US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.910,151.280,5.865,1.571,158.716,32.00000,0.000,0.000,0.790,0.000,0.000,23.630,15.870,21.510
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8482300000,0000,0000,RODAMIENTOS DE RODILLOS EN FORMA DE TONEL,BE-BELGICA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.630,444.800,135.030,5.800,585.630,4.00000,0.000,0.000,2.930,0.000,0.000,70.630,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-11-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7018100000,0000,0000,"CUENTAS DE VIDRIO, IMITACIONES DE PERLAS, DE PIEDRAS PRECIOSAS O SEMIPRECIOSAS Y ARTICULOS SIMILARES DE ABALORIO",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,4.100,165.620,6.150,1.720,173.490,14.00000,0.000,0.000,0.870,0.000,0.000,24.050,26.020,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-12-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,62.050,26.800,0.890,89.740,2.00000,0.000,0.000,0.450,0.000,0.000,12.440,13.460,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-12-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8302300000,0000,0000,"LAS DEMAS GUARNICIONES, HERRAJES Y ARTICULOS SIMILARES, PARA VEHICULOS AUTOMOVILES",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.790,25.640,3.210,0.290,29.140,2.00000,0.000,0.000,0.150,0.000,0.000,4.050,4.380,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4010120000,0000,0000,REFORZADAS SOLAMENTE CON MATERIA TEXTIL,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,0.800,306.420,2.100,3.090,311.610,2.00000,0.000,0.000,1.560,0.000,0.000,37.580,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-07-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544421000,0000,0000,DE TELECOMUNICACIÓN,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.060,56.940,1.590,0.585,59.115,3.00000,0.000,0.000,0.300,0.000,0.000,8.190,8.870,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-08-16,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,3926200000,0000,0000,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, INCLUIDOS LOS GUANTES, MITONES Y MANOPLAS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.020,223.280,9.030,2.323,234.633,60.00000,0.000,0.000,1.170,0.000,0.000,33.930,46.930,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-11-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.680,94.450,2.520,0.970,97.940,1.00000,0.000,0.000,0.490,0.000,0.000,14.160,19.590,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-06-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016991000,0000,0000,OTROS ARTICULOS PARA USOS TECNICOS,SE-SUECIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.300,18.210,34.160,0.520,52.890,10.00000,0.000,0.000,0.260,0.000,0.000,7.960,13.220,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-12-17,055-QUITO,91-COURIER IMPORTACION,9403700000,0000,0000,MUEBLES DE PLASTICO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,15.510,139.090,23.260,1.620,163.970,1.00000,0.000,0.000,0.820,0.000,0.000,25.680,49.190,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-04-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483200000,0000,0000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,30.930,613.720,46.395,6.601,666.716,3.00000,0.000,0.000,3.330,0.000,0.000,80.400,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8417900090,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.990,501.480,25.520,5.270,532.270,3.00000,0.000,0.000,2.660,0.000,0.000,64.190,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-11-06,055-QUITO,91-COURIER IMPORTACION,4016999000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,44.820,1923.370,67.230,19.906,2010.506,137902.00000,0.000,0.000,10.050,0.000,0.000,314.850,603.150,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-11-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.290,118.350,0.430,1.190,119.970,2.00000,0.000,0.000,0.600,0.000,0.000,17.350,23.990,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-07-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016999000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.000,60.000,4.500,0.645,65.145,6.00000,0.000,0.000,0.330,0.000,0.000,10.200,19.540,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483409200,0000,0000,"ENGRANAJES Y RUEDAS DE FRICCIÓN, EXCEPTO LAS RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN PRESENTADOS AISLADAMENTE",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.090,80.000,1.640,0.820,82.460,2.00000,0.000,0.000,0.410,0.000,0.000,9.940,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-09-04,055-QUITO,91-COURIER IMPORTACION,8501332000,0000,0000,LOS DEMAS MOTORES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.020,155.790,7.530,1.633,164.953,1.00000,0.000,0.000,0.820,0.000,0.000,19.890,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.050,649.000,1.580,6.510,657.090,1.00000,0.000,0.000,3.290,0.000,0.000,95.020,131.420,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-10-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,13.000,1653.000,284.000,19.370,1956.370,33.00000,0.000,0.000,9.780,0.000,0.000,282.890,391.270,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-05-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.100,14.950,0.150,0.151,15.251,1.00000,0.000,0.000,0.080,0.000,0.000,2.210,3.050,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-05-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4016992100,0000,0000,GUARDAPOLVOS PARA PALIERES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.110,94.080,3.165,0.972,98.217,2.00000,0.000,0.000,0.490,0.000,0.000,13.610,14.730,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-04-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8441800000,0000,0000,LAS DEMAS MAQUINAS Y APARATOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.160,432.750,12.240,4.450,449.440,1.00000,0.000,0.000,2.250,0.000,0.000,54.200,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-01-28,055-QUITO,91-COURIER IMPORTACION,9006910000,0000,0000,DE CAMARAS FOTOGRAFICAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.700,961.090,7.050,9.681,977.821,1.00000,0.000,0.000,4.880,0.000,0.000,141.390,195.560,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2014-04-03,055-QUITO,91-COURIER IMPORTACION,8483200000,0000,0000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.000,152.000,4.500,1.565,158.065,14.00000,0.000,0.000,0.790,0.000,0.000,19.060,0.000,0.000
