TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-23,019-GUAYAQUIL - AEREO,75-ALMACEN ESPECIAL,3215110000,0000,0000,Negras,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.18,18,0.73,0.19,18.92,0.18,18,0.000,0.000,0.090,0.000,0.000,2.280,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-11,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,10.165,883.191,179.202,1.227,1063.62,1,1,0.000,0.000,5.320,0.000,0.000,128.270,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.6,149.99,2.31,0.11,152.41,1,1,0.000,0.000,0.760,0.000,0.000,18.380,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-13,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,81.911,6267.06,130.875,5.754,6403.689,9,9,0.000,0.000,32.010,0.000,0.000,772.290,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-02,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,6115940000,0000,0000,DE LANA O PELO FINO,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,19-PARES,2U-PAR,6.3,330.76,0,1.39,332.15,72,6,0.000,0.000,2.270,0.000,0.000,64.400,45.430,34.650
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-11,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,32.39,3459.16,92.87,20.75,3572.78,3,3,0.000,0.000,17.860,0.000,0.000,430.880,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-20,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,13.5,1279.37,18.94,0.99,1299.3,1,1,0.000,0.000,6.500,0.000,0.000,156.700,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-12,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,9.998,1907.56,22.849,2.918,1933.327,1,1,0.000,0.000,9.670,0.000,0.000,233.160,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-22,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9028309000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,8.07,40,0,0.45,40.45,2,2,0.000,0.000,0.230,0.000,0.000,6.290,6.800,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,SE-SUECIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.921,350.58,0,0.39,350.97,1,1,0.000,0.000,2.040,0.000,0.000,49.220,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-10-20,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8539292000,0000,0001,"NO PAGA ICE FOCOS HALOGENOS SOLO PARA VEHÌCULOS, MANDATO ASAMBLEA, 30/07/08",CA-CANADA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.1,13.92,0.15,0.01,14.08,1,1,0.000,0.000,0.070,0.000,0.000,2.210,4.230,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-11,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL # 59 DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005,31-KILOGRAMO BRUTO,PZA-PIEZAS,46761.991,233994.72,8914.44,503.44,243412.6,61837.011,1102829,0.000,0.000,1217.020,0.000,0.000,31108.130,14604.900,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,7.19,1003.884,24.29,4.7,1032.874,7.74,142,0.000,0.000,5.180,0.000,0.000,143.160,154.940,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,7529.12,59440.269,0,360.185,59800.454,7529.12,34329,0.000,0.000,310.600,0.000,0.000,8609.590,9317.740,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-03,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,LOS DEMAS PERFILES,PE-PERU,NO APLICA,NO APLICA,"0064-CAN-PER DEC. EJ. # 692 Y 1329 R. O. # 166 Y 296 DE OCT-03-97, OCT-12-99",31-KILOGRAMO BRUTO,U-UNIDAD,12512.19,47935.48,530,484.65,48950.13,16280,3692,0.000,0.000,244.750,0.000,0.000,5903.390,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-10,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,CH-SUIZA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.197,11.37,0,0.14,11.51,2,2,0.000,0.000,0.070,0.000,0.000,1.900,2.060,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-02,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3905300000,0000,0000,"POLI(ALCOHOL VINÍLICO), INCLUSO CON GRUPOS ACETATO SIN HIDROLIZAR",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,LB-LIBRAS,10002,24916.5,0,31.895,24948.395,10819,22050,0.000,0.000,132.780,0.000,0.000,3202.660,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205300000,0000,0000,"CEPILLOS, FORMONES, GUBIAS Y HERRAMIENTAS CORTANTES SIMILARES PARA TRABAJAR MADERA",BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL # 59 DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005,11-NUMERO DE UNIDADES,U-UNIDAD,183.8,2443.2,39.753,3.006,2485.959,1560,1560,0.000,0.000,12.430,0.000,0.000,299.810,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-24,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8418109000,0000,0002,"SE EXCEPTUA DE LIC DE IMP CUANDO <= 5 UNID.,  VALOR <= USD. 3000 POR DECL Y DE USO PERSONAL, SIEMPRE Y CUANDO SEA UNA/A¿",BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL # 59 DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005,11-NUMERO DE UNIDADES,U-UNIDAD,6048,34944,2899.88,82.82,37926.7,56,56,0.000,0.000,189.640,0.000,0.000,4938.060,3034.140,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9405920000,0000,0000,DE PLASTICO,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,46.06,19.16,1.32,0.25,20.73,26,26,0.000,0.000,0.100,0.000,0.000,3.120,5.190,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-04,028-GUAYAQUIL - MARITIMO,73-ALMACEN LIBRE,9102190000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,33.183,11333,2.234,113.779,11449.013,188,188,0.000,0.000,57.220,0.000,0.000,1792.930,3434.740,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,LOS DEMAS PERFILES,CL-CHILE,NO APLICA,NO APLICA,0037-ACDO. COMP. ECO.-ALADI-CHI. #32 DEC. EJ. # 2439 SUP. R.O # 603 ENE-03-95,31-KILOGRAMO BRUTO,TIR-TIRAS,938.66,5780.32,57.85,52.58,5890.75,1016.21,1150,0.000,0.000,29.460,0.000,0.000,710.440,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-10-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,5201003000,0000,0000,DE LONGITUD DE FIBRA SUPERIOR A 22.22 MM(7/8PULGADA) PERO INFERIOR O IGUAL A 28.57 MM (1 1/8 PULGADA),BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,301077,536072.02,0,316.25,536388.27,303693,301077,0.000,0.000,2785.940,0.000,0.000,67196.910,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-26,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9028309000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,8819,167294.71,96.24,1692.71,169083.66,8729,8729,0.000,0.000,853.080,0.000,0.000,23647.110,25592.110,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-09,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3004901000,0000,0000,SUSTITUTOS SINTÉTICOS DEL PLASMA HUMANO,SE-SUECIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.29,119.962,0.993,0.485,121.44,5,5,0.000,0.000,0.610,0.000,0.000,15.370,6.070,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-24,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,"KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,38.16,1004.8,0,1.48,1006.28,38.16,89,0.000,0.000,5.320,0.000,0.000,147.320,159.440,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-24,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9102190000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,3073.95,3878.2,0,23.21,3901.41,9420,9420,0.000,0.000,29.130,0.000,0.000,912.540,1748.180,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-12-31,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8531200000,0000,0000,"TABLEROS INDICADORES CON DISPOSITIVOS DE CRISTAL LIQUIDO (LCD) O DIODOS EMISORES DE LUZ (LED), INCORPORADOS",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,93.83,2224.18,17.75,22.42,2264.35,7450,7450,0.000,0.000,11.320,0.000,0.000,273.100,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.575,36.8,0.285,0.171,37.256,3.78,10,0.000,0.000,0.190,0.000,0.000,5.160,5.590,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-12,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3808939900,0000,0002,"RES. 450 COMEXI, LOS DEMAS DE USO AGRICOLA QUE NO SEAN AMITROLE, REQ. AGROCALIDAD",CN-CHINA,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 4 ART. 55 LRTI – Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,L-LITRO,28120,73047,0,79.362,73126.362,33300,28000,0.000,0.000,385.400,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-12-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202290000,0000,0000,LOS DEMAS,VN-VIETNAM,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,4.728,293.262,4.647,1.195,299.104,6,6,0.000,0.000,1.500,0.000,0.000,46.840,89.730,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8703210099,0000,0002,"DECRETO NO.615 FECHA 30-12-10. EXENTAS DE LIC DE IMP CUANDO SE IMP CKDS O VEHI. DE TRANSP PUBLICO PLAN RENOVA (De conformidad al artículo 7 de la resolución 24 del COMEX, que reforma el artículo 10 de la resolución 17 del COMEX) .TARIFA ICE DE VEH: 5, 10,15, 20,25, 30 O 35% DEPENDE DEL PVP (LRTI).NO REQ INEN (RES 13 CONCAL). SI RAMV. 40% ADV D.E.615.SUBPARTIDA SUJETA A LAS DISPOSICIONES DE LA RESOLUCI¿N NO. 51 DEL COMEX.",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,6001,151229,1740,922.97,153891.97,25,25,0.000,0.000,769.520,43630.670,0.000,31181.870,61556.830,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-13,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PAQ-PAQUETE,0.106,5.73,0.026,0.005,5.761,2,2,0.000,0.000,0.030,0.000,0.000,0.800,0.860,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,2032.212,6848,1112.62,183.414,8144.034,2032.212,39000,0.000,0.000,40.720,0.000,0.000,1128.760,1221.660,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-12-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3808939900,0000,0002,"RES. 450 COMEXI, LOS DEMAS DE USO AGRICOLA QUE NO SEAN AMITROLE, REQ. AGROCALIDAD",CN-CHINA,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 4 ART. 55 LRTI – Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,L-LITRO,32000,67200,0,103.04,67303.04,40080,32000,0.000,0.000,368.520,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-11-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,62.671,16589.52,324.971,2.492,16916.983,22,22,0.000,0.000,84.590,0.000,0.000,2040.200,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9028309000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7765.63,638070,0,1285.84,639355.84,7300,7300,0.000,0.000,3221.040,0.000,0.000,89287.200,96631.200,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-13,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,380.13,1247.52,47.712,8.904,1304.136,2640,2640,0.000,0.000,6.520,0.000,0.000,188.570,260.820,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-09-15,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,7.829,10784.54,2.877,107.873,10895.29,7,7,0.000,0.000,54.480,0.000,0.000,1313.970,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-12-08,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,2009900000,0000,0000,Mezcla de Jugos CON CONTENIDO DE AZUCAR MAYOR A 25 GRAMOS POR LITRO DE BEBIDA,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,61-LITRO,CAJ-CAJA,83.717,882.24,23.64,1.93,907.81,1090.2,96,0.000,0.000,4.540,0.000,0.000,131.270,181.560,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-29,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205599100,0000,0000,HERRAMIENTAS ESPECIALES PARA JOYEROS Y RELOJEROS,"KR-COREA, REPUBLICA DE",NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2311.23,8982.11,274.28,92.59,9348.98,5477,5477,0.000,0.000,46.750,0.000,0.000,1127.480,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,549.42,17020,523.74,32.85,17576.59,20,20,0.000,0.000,87.220,0.000,0.000,2103.570,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-30,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9507300000,0000,0000,CARRETES DE PESCA,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,34.14,1108.21,12.14,11.21,1131.56,90,90,0.000,0.000,5.650,0.000,0.000,177.190,339.490,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8536610000,0000,0000,PORTALAMPARAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,975.98,6824.71,569.67,15.2,7409.58,6095,6095,0.000,0.000,37.040,0.000,0.000,938.060,370.480,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-07-24,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,LOS DEMAS PERFILES,TR-TURQUIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,PZA-PIEZAS,539.32,8991.077,0,22.48,9013.557,2613.797,1060,0.000,0.000,48.290,0.000,0.000,1280.460,965.650,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2014-08-07,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8418109000,0000,0002,"SE EXCEPTUA DE LIC DE IMP CUANDO <= 5 UNID.,  VALOR <= USD. 3000 POR DECL Y DE USO PERSONAL, SIEMPRE Y CUANDO SEA UNA/A¿",MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,48219.12,296407.59,9730,432.52,306570.11,404,404,0.000,0.000,1532.840,0.000,0.000,44330.050,61314.040,0.000
