TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-12-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8482500000,0000,0000,RODAMIENTOS DE RODILLOS CILINDRICOS,BE-BELGICA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.860,192.280,22.060,2.140,216.480,4.00000,0.000,0.000,1.080,0.000,0.000,26.110,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-01,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8441900000,0000,0000,PARTES,CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.170,1218.400,4.500,12.230,1235.130,9.00000,0.000,0.000,6.170,0.000,0.000,156.370,61.760,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-10-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8534000000,0000,0000,CIRCUITOS IMPRESOS.,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.240,114.250,6.360,1.210,121.820,1.00000,0.000,0.000,0.610,0.000,0.000,15.420,6.090,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8434909000,0000,0000,LAS DEMÁS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.260,370.770,32.150,4.030,406.950,1.00000,0.000,0.000,2.030,0.000,0.000,49.080,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-02-12,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8526920000,0000,0000,APARATOS DE RADIOTELEMANDO,SV-EL SALVADOR,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.000,957.010,9.000,9.660,975.670,1.00000,0.000,0.000,4.880,0.000,0.000,146.940,243.920,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.210,8.900,1.820,0.110,10.830,3.00000,0.000,0.000,0.050,0.000,0.000,1.370,0.540,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-10-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8514900000,0000,0000,PARTES,SE-SUECIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.300,469.320,80.870,5.502,555.692,1.00000,0.000,0.000,2.780,0.000,0.000,70.350,27.780,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544700000,0000,0000,CABLES DE FIBRAS OPTICAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,47.530,1012.980,89.790,10.650,1113.420,701.00000,0.000,0.000,5.570,0.000,0.000,154.330,167.020,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-05-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8481300000,0000,0000,VALVULAS DE RETENCION,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.420,63.810,0.620,0.640,65.070,1.00000,0.000,0.000,0.330,0.000,0.000,8.240,3.250,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-04-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7007110000,0000,0000,"DE DIMENSIONES Y FORMATOS QUE PERMITAN SU EMPLEO EN AUTOMOVILES, AERONAVES, BARCOS U OTROS VEHICULOS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,46.920,507.250,70.380,5.770,583.400,2.00000,0.000,0.000,2.910,0.000,0.000,80.860,87.510,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-05-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,50.070,1781.500,118.630,19.005,1919.135,193.00000,0.000,0.000,9.580,0.000,0.000,242.970,95.960,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-05-29,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,7.090,1062.350,53.970,11.150,1127.470,24.00000,0.000,0.000,5.640,0.000,0.000,142.740,56.380,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8467210000,0000,0000,"TALADROS DE TODA CLASE, INCLUIDAS LAS PERFORADORAS ROTATIVAS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,5.550,318.600,8.330,3.270,330.200,2.00000,49.530,0.000,1.650,0.000,0.000,51.710,49.530,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,HK-HONG KONG,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,39.230,629.000,131.850,6.880,767.730,530.00000,0.000,0.000,3.840,0.000,0.000,97.200,38.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-04-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8521909090,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,33.500,1010.200,50.250,10.605,1071.055,13.00000,481.970,0.000,5.360,0.000,0.000,212.710,214.220,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-07-21,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,46.870,4266.350,493.750,47.588,4807.688,1111.00000,0.000,0.000,24.040,0.000,0.000,608.650,240.390,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-12-18,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.370,757.770,9.640,7.677,775.087,6.00000,0.000,0.000,3.880,0.000,0.000,98.120,38.750,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8521909090,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.320,84.130,42.690,1.270,128.090,1.00000,57.640,0.000,0.640,0.000,0.000,25.440,25.620,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-09,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.010,354.740,6.810,3.620,365.170,2.00000,0.000,0.000,1.830,0.000,0.000,46.230,18.260,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-02-02,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.760,1109.500,28.140,11.371,1149.011,5.00000,0.000,0.000,5.750,0.000,0.000,145.460,57.440,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-12-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8504409000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.500,36.310,0.750,0.370,37.430,2.00000,0.000,0.000,0.190,0.000,0.000,4.740,1.870,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-11-23,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8544700000,0000,0000,CABLES DE FIBRAS OPTICAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.680,136.690,7.020,1.440,145.150,39.00000,0.000,0.000,0.730,0.000,0.000,20.120,21.770,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-04-28,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8521909090,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,4.320,120.000,6.480,1.260,127.740,1.00000,57.480,0.000,0.640,0.000,0.000,25.370,25.550,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-07,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8538100000,0000,0002,"CUADROS, PANELES, CONSOLAS, ARMARIOS Y DEMAS SOPORTES DE LA PARTIDA NO 85.37, SIN SUS APARATOS. ",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.440,20.000,0.670,0.210,20.880,2.00000,3.130,0.000,0.100,0.000,0.000,3.520,5.220,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8443990000,0000,0000,LOS DEMÁS:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,30.680,2845.630,225.840,30.710,3102.180,22.00000,1395.980,0.000,15.510,0.000,0.000,560.260,155.110,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-02-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8471800000,0000,0000,LAS DEMAS UNIDADES DE MAQUINAS AUTOMATICAS PARA TRATAMIENTO O PROCESAMIENTO DE DATOS,AT-AUSTRIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.700,530.480,1.500,5.320,537.300,2.00000,0.000,0.000,2.690,0.000,0.000,71.250,53.730,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-14,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8443990000,0000,0000,LOS DEMÁS:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,10.750,1313.140,16.125,13.290,1342.555,10.00000,604.150,0.000,6.710,0.000,0.000,242.460,67.130,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-12-08,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8443990000,0000,0000,LOS DEMÁS:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,59.590,8714.310,89.395,88.038,8891.743,139.00000,4001.280,0.000,44.460,0.000,0.000,1605.830,444.590,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-04-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8409100000,0000,0000,De motores de aviación.  Solamente para remanufacturas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.600,1440.600,2.400,14.430,1457.430,1.00000,218.610,0.000,7.290,0.000,0.000,210.740,72.870,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-11-05,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8443990000,0000,0000,LOS DEMÁS:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,51.870,2134.130,295.470,24.307,2453.907,23.00000,1104.260,0.000,12.260,0.000,0.000,443.180,122.700,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8471500000,0000,0000,"UNIDADES DE PROCESO, EXCEPTO LAS DE LAS SUBPARTIDAS 8471.41 U 8471.49, AUNQUE INCLUYAN EN LA MISMA ENVOLTURA UNO O DOS DE LOS TIPOS SIGUIENTES DE UNIDADES: UNIDAD DE MEMORIA, UNIDAD DE ENTRADA Y UNIDAD DE SALIDA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,18.110,1997.430,27.150,20.240,2044.820,8.00000,306.720,0.000,10.230,0.000,0.000,307.950,204.480,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-10-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8471500000,0000,0000,"UNIDADES DE PROCESO, EXCEPTO LAS DE LAS SUBPARTIDAS 8471.41 U 8471.49, AUNQUE INCLUYAN EN LA MISMA ENVOLTURA UNO O DOS DE LOS TIPOS SIGUIENTES DE UNIDADES: UNIDAD DE MEMORIA, UNIDAD DE ENTRADA Y UNIDAD DE SALIDA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.910,369.000,1.360,3.700,374.060,1.00000,56.110,0.000,1.870,0.000,0.000,56.330,37.410,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-07-26,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,7314500000,0000,0000,"CHAPAS Y TIRAS, EXTENDIDAS (DESPLEGADAS)",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.480,200.000,12.720,2.130,214.850,2.00000,0.000,0.000,1.070,0.000,0.000,31.070,42.970,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8424200000,0000,0000,PISTOLAS AEROGRAFICAS Y APARATOS SIMILARES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.650,192.500,2.470,1.950,196.920,2.00000,29.540,0.000,0.980,0.000,0.000,28.470,9.850,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-07-19,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4202121000,0000,0000,"BAULES, MALETAS (VALIJAS) Y MALETINES, INCLUIDOS LOS DE ASEO",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,3.400,170.850,407.110,5.780,583.740,1.00000,262.680,0.000,2.920,0.000,0.000,122.940,175.120,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-01-22,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8443990000,0000,0000,LOS DEMÁS:,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,92.040,4243.610,138.050,43.820,4425.480,73.00000,0.000,0.000,22.120,0.000,0.000,560.260,221.280,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-11-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8541300000,0000,0000,"TIRISTORES, DIACS Y TRIACS, EXCEPTO LOS DISPOSITIVOS FOTOSENSIBLES",CO-COLOMBIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.210,77.500,6.650,0.780,84.930,5.00000,0.000,0.000,0.420,0.000,0.000,10.240,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-05-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8443990000,0000,0000,LOS DEMÁS:,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,1.000,295.100,56.140,3.512,354.752,168.00000,159.640,0.000,1.770,0.000,0.000,64.070,17.740,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-04,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8471500000,0000,0000,"UNIDADES DE PROCESO, EXCEPTO LAS DE LAS SUBPARTIDAS 8471.41 U 8471.49, AUNQUE INCLUYAN EN LA MISMA ENVOLTURA UNO O DOS DE LOS TIPOS SIGUIENTES DE UNIDADES: UNIDAD DE MEMORIA, UNIDAD DE ENTRADA Y UNIDAD DE SALIDA",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,0.590,660.200,44.630,7.050,711.880,1.00000,106.780,0.000,3.560,0.000,0.000,107.210,71.190,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-02-20,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8471800000,0000,0000,LAS DEMAS UNIDADES DE MAQUINAS AUTOMATICAS PARA TRATAMIENTO O PROCESAMIENTO DE DATOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.100,197.280,3.150,2.000,202.430,4.00000,0.000,0.000,1.010,0.000,0.000,26.840,20.240,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-05-15,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8481807000,0000,0000,VALVULAS DE GLOBO DE DIAMETRO NOMINAL INFERIOR O IGUAL A 100 MM,MX-MEXICO,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,6.700,715.500,69.170,7.850,792.520,1.00000,0.000,0.000,3.960,0.000,0.000,95.580,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-06-11,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8483309000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,8.640,206.610,60.765,2.675,270.050,10.00000,0.000,0.000,1.340,0.000,0.000,34.190,13.500,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-02-10,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,US-ESTADOS UNIDOS,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,52.550,1476.040,222.360,16.980,1715.380,171.00000,0.000,0.000,8.580,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-06-24,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4911990000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,12.000,45.000,25.230,0.707,70.937,76.00000,31.920,0.000,0.360,0.000,0.000,14.090,14.190,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-02-17,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,9807500000,0000,0000,CATEGORIA F,IT-ITALIA,"0424-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL #7 ART. 55 LRTI - Reformado por LEY ORGANICA PARA DESARROLLO ECONOMICO Y SOSTENIBILIDAD FISCAL TRAS LA PANDEMIA COVID 19 (29-11-2021)",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,38.300,35.090,57.450,0.930,93.470,310.00000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-08-27,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,4911990000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,2.550,12.000,3.840,0.160,16.000,3.00000,7.200,0.000,0.080,0.000,0.000,3.180,3.200,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-09-03,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708299000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,16.500,50.000,24.750,0.750,75.500,1.00000,0.000,0.000,0.380,0.000,0.000,10.470,11.330,0.000
IMP.SMPL.,10-SALIDA AUTORIZADA,2015-04-13,019-GUAYAQUIL - AEREO,91-COURIER IMPORTACION,8708299000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,14.210,305.730,21.320,3.270,330.320,4.00000,0.000,0.000,1.660,0.000,0.000,45.790,49.550,0.000
